,date_posted,playtime,review,helpful_funny,recommended
217,Posted: September 11,14.8 hrs on record,major server issues still continue sometimes can't even get into the game,4 people found this review helpful,Not Recommended
218,Posted: September 10,9.5 hrs on record,"First the servers ♥♥♥♥ up on launch for the first couple of days.Now I can't even play the game because of the conflict with the Nvidia Graphics card, just get bsod every time. Glad I spent 80$ on this game I can't play.",9 people found this review helpful2 people found this review funny,Not Recommended
219,Posted: September 10,7.4 hrs on record,"Running on an Aero 15 OLED with 9th gen i7 and rtx 2070 max q and I'm totally stunned... this is the best looking, most well optimized game I've ever seen!  Running 1440p everything maxed at rock solid 60 fps on this OLED screen is insane eye candy.  As for the game, I couldn't get into Gears 4 for some reason, didn't get hooked by the story or anything, so I wasn't expecting to really like this game, but I DO!  It's a damn good game so for, surprisingly so.  Check it out!",3 people found this review helpful,Recommended
220,Posted: September 9,15.6 hrs on record,best game ever omg,3 people found this review helpful,Recommended
221,Posted: September 10,9.1 hrs on record,Best Gears,No one has rated this review as helpful yet,Recommended
222,Posted: September 10,5.6 hrs on record,good game and the price is very cheap. only $25 in my country,5 people found this review helpful1 person found this review funny,Recommended
223,Posted: September 9,6.9 hrs on record,epci game where u chainsaw people in half,9 people found this review helpful4 people found this review funny,Recommended
224,Posted: September 10,24.1 hrs on record,"Don't mind the Chinese people review bombing this game, it's good.Look up Taiwanese game Devotion if you want to learn more about how ♥♥♥♥ Chinese gamers are.",9 people found this review helpful,Recommended
225,Posted: September 9,13.1 hrs on record,"I mean its okay, could be better in terms of pvp but its okay.",No one has rated this review as helpful yet,Recommended
226,Posted: September 9,13.7 hrs on record,"DO NOT BUY THIS GAME HOLY ♥♥♥♥, The ai in gears 4 was perfect, they were almost like another player and made doing harder difficulties solo doable but the gears 5 ai is by far the worst ai i have ever seen, they jump infront of you constantly, refuse to revive when right next to you and refuse to fire at most enemies. the main story feels like it was written by a teenage girl with more daddy issues than piercings and made me just want to click refund by act 2. it tries to force an open world where you can do side missions for some small poorly written backstory on random survivors you haven't heard of before and gives you """"""""""""ultimate"""""""""" upgrades which with the exception of 1 or 2 are useless and only server to inflate playtime for no good reason. most of the characters are alright at times but whenever the ""new main character"" kait comes back on they all act like exactly how you expect a male to act in a teenage girl drama book. if i could possibly give this more than 1 unrecommend i would. ♥♥♥♥ this game. ♥♥♥♥ microsoft. ♥♥♥♥ the coalition",22 people found this review helpful6 people found this review funny,Not Recommended
227,Posted: September 11,4.3 hrs on record,Reminds me of the good old times i spent with gears. I wish horde was able to play offline. I hope they add in characters we can earn later with updates.. Other than that I love this game so far. I regret not buying the ultimate edition because the halo reach characters are awesome!,3 people found this review helpful,Recommended
228,Posted: September 9,7.1 hrs on record,Good game.. i love it,3 people found this review helpful2 people found this review funny,Recommended
229,Posted: September 10,1.8 hrs on record,"FPS issues and Stutter on 1070, 16 RAM.Pull your ♥♥♥♥ together The Coalition !",5 people found this review helpful1 person found this review funny,Not Recommended
230,Posted: September 10,17.6 hrs on record,"for now it's a hard no.10 minutes of fiddling until I finally got logged into all the bulls*h*i*t, throws you straight into boot camp ... what the f*u*c*k. let me play the damn game or at least adjust graphics. also: boots to an empty main menu. ridiculousanother also: unskippable intro logos.and another also: it just decided to assign me a stupid user name even though it accepted mine earlier.seriously, Microsoft, procreate yourself for making us log in to play a single player game. couldn't have left that for the multiplayer part, could you?Update 121 minutes, cannot log in, cannot change my gamertag (even though it said I did), errors, errors, errors.f*u*c*k*i*n*g embarrassingUpdate 2finally managed to log in, get into the real main menu, do a benchmark, start the campaign.graphics are crisp so far and it runs really smooth on my rig (GTX1080 + i5 8600K + 16Gb RAM). you cannot, however, start an offline single player campaign ... :/ say what?",10 people found this review helpful,Not Recommended
231,Posted: September 10,8.2 hrs on record,osem,5 people found this review helpful,Recommended
232,Posted: September 9,36.3 hrs on record,Gears 5 is an amazing experience. I have no issues about fps And thanks for releasing it on steam.,4 people found this review helpful1 person found this review funny,Recommended
233,Posted: September 10,3.1 hrs on record,"Its more Gears. Bad microtransactions and grindyness to unlock cosmetics does not effect the way the game plays. If your primary interest in this game is that nonsense, i think your maybe focusing on the wrong things. Gameplay is tight, buttery smooth, and looks amazing.",1 person found this review helpful,Recommended
234,Posted: September 9,23.2 hrs on record,Pleasantly surprised by the quality of the campaign,No one has rated this review as helpful yet,Recommended
235,Posted: September 9,25.7 hrs on record,"Another classic knee-jerk reaction to the same launch day issues every game has; server issues and mild bugs that can be fixed within a week. But because its M-MUH FAVOURITE GAME SERIES it exclusively gets the negative attention rather than the positive.Game is good, extremely well done PC port with crossplay support, granted at the time of writing the online servers are having a bad time, and the launch is a little barebones for cosmetics and player related content, this was exactly how Gears 4 launched and by the end of its life, that game had more content than any of the others by a mile. If you're not happy with it at launch day, just come back a bit later and see how it's improved.",No one has rated this review as helpful yet,Recommended
236,Posted: September 11,9.5 hrs on record,"Excellent game, amazing port. Literally can't find one complaint.",3 people found this review helpful,Recommended
237,Posted: September 11,17.6 hrs on record,♥♥♥♥♥♥ic.,2 people found this review helpful,Recommended
238,Posted: September 10,3.0 hrs on record,"""Reloading Lancer"" Sweet...P.S.Microsoft please release on steam Gears of War Ultimate Edition and 4.",No one has rated this review as helpful yet,Recommended
239,Posted: September 9,43.6 hrs on record,"Product received for free
 The campaign is solid 8.8/10The game is nicely optimised 9/10The price is very affordable comparing to other AAA games [at least in my region] 9.5/10Currently the game is having server issues for many people but I played Horde and Escape with my friends had no issue 8/10For PVP game modes the ping is bit high [120-140] and the matchmaking not so great 7.5/10What are you waiting for Gear Up Soldier. xD",No one has rated this review as helpful yet,Recommended
240,Posted: September 10,2.1 hrs on record,"This game is beautiful, the graphics are amazing and the gameplay is very good.but unfortunately I'm getting a lot of lags in the cutscenes and sometimes in the gameplay and limiting the fps seems not helping at all. Granted I have a gtx 970 gpu but I saw a youtube video and the guy was running the game smoothly and above 60 fps on gtx 970. So I don't know how to solve the lag. Guess I'll just have to play like this, cuz the textures on the medium setting are horrible and I have to keep it on high, but I tried and it doesn't make a difference on medium with the laggs. The multiplayer is also not available? Don't know if its my internet or the servers are just ♥♥♥♥ed.",No one has rated this review as helpful yet1 person found this review funny,Recommended
241,Posted: September 10,13.9 hrs on record,"Its a great game sure low spec gamers are complain and they don't accpet the fact its there pc but overall ill go from the pros to conspros:halo characters,terminator and wweawesome multiplayer don't need to buy post launch maps like gow4horde is more tactical and fun its like overwatches hero systemnon cancerous emotescool intro and menu musicgreat graphicsawesome and a bit diffrent gameplaycons:if you want to play as other characters have to wait 3 months until there avavbileshort campagingame may run bad windows 7sever issues GOD DANG FRICKING LOOTBOXES WHY FRICKIN CRINGEY ELEMEANTRY AND GAMER FRAUD MIDDLOE SCHOOLERS UGHoverall i give this game a 9.2 almOST HIGHER THEN GEARS 3 IF THEY HAD NONE OF THEESE PROS",No one has rated this review as helpful yet,Recommended
242,Posted: September 10,0.3 hrs on record,"I've been playing this for over 30 hours on the windows store, as I had gamepass, and bought it on steam for the novelty of it. I really love this game! Sadly, the servers have been dropping so often (in early access). I also have experienced some bugs, but nothing game breaking.This is way better than Gears 4. I would even say it's better than Gears 1. But for nostalgia I would always prefer 2 and 3.",No one has rated this review as helpful yet,Recommended
243,Posted: September 9,2.7 hrs on record,"Beautiful game, very well polished and no issues whatsoever first day launch.",3 people found this review helpful,Recommended
244,Posted: September 11,10.6 hrs on record,"Hands down my GOTY.Literally blew my expectations away.Cosmetic microtransactions ONLY.Dedicated eSports sceneAmazing CampaignEscape mode is my new fav over Horde modeEscape map maker (upload rules similar to mario maker, gotta beat your own level b4 you can upload it)Horde Mode is STILL beast mode afVS modes for everyonePrivate Lobbies for all modesServer Browser (Custom Game Browser)♥♥♥♥ these stupid review bombers because a game has COSMETIC microtransactions. You people are so full of yourselves and entitled whiny children. The ""Hardcore"" gamer scene is being overrun with whiny ♥♥♥♥♥y entitled children that grew up with social media and ""Cancel Culture"" and its just ♥♥♥♥ing sad what randos on the internet can do to peoples lives/careers who dont even 1-% care about the cause. Stop review bombing an AMAZING game because it has COSMETICS. Grow the ♥♥♥♥ up and be an adult and just dont buy them.",No one has rated this review as helpful yet,Recommended
245,Posted: September 10,10.6 hrs on record,story mode was way too short come on what a let down,2 people found this review helpful,Not Recommended
246,Posted: September 10,7.9 hrs on record,"Masterpiece, perfection! etc. 100/100",3 people found this review helpful,Recommended
247,Posted: September 10,2.0 hrs on record,"Ten-minute load times, first to start the game and then just to begin single player. I haven't had enough vacation time saved up to try getting into multiplayer yet. Garbage framerates on a powerful rig that's well above the stated specs. This game made mulch of the nostalgia trip I tried to indulge with this old franchise. Then it chainsawed and curb-stomped it. Well played, Microsoft.",1 person found this review helpful,Not Recommended
248,Posted: September 10,1.3 hrs on record,Great tutorial!But that was all i could play when xbone garbage live smegma killed every chance at multiplayer.Call me when there is a REAL multiplayer service.♥♥♥♥ you microsoft.,1 person found this review helpful,Not Recommended
249,Posted: September 10,3.0 hrs on record,"""Reloading Lancer"" Sweet...P.S.Microsoft please release on steam Gears of War Ultimate Edition and 4.",No one has rated this review as helpful yet,Recommended
250,Posted: September 10,0.4 hrs on record,come on xbox people. $80. cant even sign into xbox or create a new profile. cant play the game,3 people found this review helpful1 person found this review funny,Not Recommended
251,Posted: September 11,3.6 hrs on record,"The game runs smoothly and is very well optimized. No lag in Versus either. It really feels like they put a lot of effort into making sure that PC players will enjoy it too. Haven't played the campaign yet, but Versus is intense and feels right.Good to have Gears back.",No one has rated this review as helpful yet,Recommended
252,Posted: September 10,3.7 hrs on record,Bro I never write reviews..... for me to take time out of my day to say this means something...IF YOU PREFER TO PLAY MULTIPLAYER DO NOT BUY THIS GARBAGETHE SERVERS KICK YOU OUT OR REMOVE YOU FROM MATCH LITERALLY EVERY MATCH.Any amount of play time I have has literally been spent trying to connect to matches getting kicked and trying again. All this money they make and they cant keep online up and running.,2 people found this review helpful,Not Recommended
253,Posted: September 9,4.7 hrs on record,GUNGA GINGA  this is effin fun as heck y'all!,3 people found this review helpful,Recommended
254,Posted: September 11,21.0 hrs on record,Gears on steam. Runs perfect. what more you want,2 people found this review helpful,Recommended
255,Posted: September 9,7.7 hrs on record,"The so-called ""three player"" co-op only lets 2 people play as human characters, the third guy gets stuck with a stupid floating robot and doesn't get to actually play Gears. On top of that, there's no Execution or Warzone playlists, the modes that MADE Gears. Thumbs down. Disappointing.",18 people found this review helpful2 people found this review funny,Not Recommended
256,Posted: September 10,8.9 hrs on record,"Quite a few visual and gameplay bugs; ambient occlusion for one, above the 10 slider setting it creates pixelated shadows that look like cobwebs on certain things. Games seems rushed to PC. Gorgeous game thats easy to run so its shame. Great story so far. Havent touched the multiplayer but from accounts im not missing out. The micro transactions are SO expensive! half the price and id happily buy one or two. To make it worse these bug have been around since early access so lets hope a large patch is on its way.",2 people found this review helpful1 person found this review funny,Not Recommended
257,Posted: September 10,20.9 hrs on record,all good !,No one has rated this review as helpful yet,Recommended
258,Posted: September 10,24.1 hrs on record,"Gotta agree with some of the contexts where Gears doesn't look really gritty and muted as it was before. There's too many sappy colors on this and Gears of War 4. Hoping they at least let us have the graphics option to go muted/gritty colors.Next up is catering to SJW. I don't know why The Coalition's doing this for a game that was born to answer to manly men and strong gritty women. It doesn't bother me much, but this kind of action speaks volumes on the direction The Coalition is taking this game to.The blood and gore details... Most of it are lost. While you still get to keep the delicious bits and blobs, it's a shame you don't see the map get littered with blood as the battle rages on. Now it just remains squeaky clean.Rest of the features some complain about are understandable or just fine. Unlockable skins that come from the campaign are alright as it's the first Tour of Duty. Tour of Duty being a greedy chap that won't give you rewards that properly compensate you for the amount of grind you did can be a learning process for The Coalition (Apex Legend's first Battle Pass was pretty ♥♥♥♥ too).Server lags and stability are being worked on, you can check out The Coalition's Twitter as they keep us updated with the fixes. Day 1 for Ultimate Edition had a lot of crashes, now there's barely any crash and I haven't got booted off a game the past day. Graphics Cards problem is something I don't have so I won't be delving on that, though I do use a 980ti.Overall, I can genuinely recommend the game. The story is great and the modes will keep you playing for a long while. Few characters in Multiplayer, but I'm going to assume The Coalition did this so that they can go hand in hand with skins for versus and abilities for coop modes.My other option was getting Borderlands 3 or NFS Heat, but the FIFA bloke running NFS Heat ain't looking pretty and while Borderlands 3 is great, it doesn't exactly have a serviceable multiplayer for when I want to butt heads with other players.",No one has rated this review as helpful yet,Recommended
259,Posted: September 11,9.8 hrs on record,THE BEST ONLINE GAME EVER,No one has rated this review as helpful yet,Recommended
260,Posted: September 11,9.8 hrs on record,THE BEST ONLINE GAME EVER,No one has rated this review as helpful yet,Recommended
261,Posted: September 9,16.2 hrs on record,No Duplicate Character ? What kind of BS this?,9 people found this review helpful1 person found this review funny,Not Recommended
262,Posted: September 10,1.9 hrs on record,"I've played every game of gears since xbox 360 days. This game performance wise is amazing. Unlimited fps in game and during cutscenes make the game crisp with the ultra HD pack. I'm running a 1080 with 8700k on ultra and I'm getting around 180+ fps. Story is a little to be desired. Not as good as the older games, but decent. Overall so far 8/10",1 person found this review helpful,Recommended
263,Posted: September 10,1.4 hrs on record,"Walk around, cutscene, walk, cutscene, walk, fight like 5 enemies, then 9 more cutscenes about their stupid hipster feelings, then more enemies but instead of fighting them the Swarm change your diaper while you cry about your mommy. Then some more walking, and then to really shake up the gameplay, some wind surfing y'all, oh there are some enemies too, but thats not why you're here right? Who would be playing a Gears game for the combat. You want some hipsters spelunking, cave diving and over explaining of world lore we already know.",8 people found this review helpful,Not Recommended
264,Posted: September 11,9.4 hrs on record,Good game,No one has rated this review as helpful yet,Recommended
265,Posted: September 9,13.4 hrs on record,Its good to be back baby.,3 people found this review helpful,Recommended
266,Posted: September 10,1.4 hrs on record,I am very disappointed with the bait and switch on split-screen support for Escape and Horde at the last minute. TC should be upfront and not give expectations that split-screen support is any better than Gears of War 4.,6 people found this review helpful,Not Recommended
267,Posted: September 9,31.0 hrs on record,NICE,No one has rated this review as helpful yet,Recommended
268,Posted: September 10,5.9 hrs on record,"There's nothing wrong with the game. Multiplayer is great, optimization is great... read the negative reviews for a good laugh.",1 person found this review helpful,Recommended
269,Posted: September 11,9.2 hrs on record,"The only gun that is usable in ranked PvP is the gnasher. Besides that, horde is fun when it doesn't boot you, escape is alright, and I haven't started the campaign but I'd imagine it's great just like every other Gears campaign. Balance is a glaring issue and so are servers. Besides that, it's a positive review from me.",1 person found this review helpful,Recommended
270,Posted: September 10,24.2 hrs on record,Fantastic game. Highly recommend !,1 person found this review helpful1 person found this review funny,Recommended
271,Posted: September 10,5.3 hrs on record,Really fun to play!Great gun play and mechanics with overall optimised performance. Good job and keep it up! :),No one has rated this review as helpful yet,Recommended
272,Posted: September 10,0.1 hrs on record,♥♥♥♥ing GW502 error! UNINSTALLING,5 people found this review helpful3 people found this review funny,Not Recommended
273,Posted: September 10,0.9 hrs on record,I per ordered this game thought wow my first GOW in pc and started the game today microsoft asked me do i have a microsoft account so i created a new microsoft account logged in and pressed Campaign Mode and my pc crashed i've try to start this game for 5 times and it still crashes so iam DISAPPOINTED. save your hard earned money buy something else or save it later.,4 people found this review helpful,Not Recommended
274,Posted: September 10,10.0 hrs on record,I'm not lie but story campaign is really awesome and epic. But for versus mode I think it should do some balance because flashbang is so fu*king powerful even AI used it.I don't have much to say but I agree Gears 5 is a good game anyway**Positive**+ Online mode is great you can fun with 3 modes Horde/Versus/Escape for different experience!+ Campaign is soooooo epic! than gears 4 for 500%+ Graphics looks great and nice performance**Negetive**- Flashbang is too much powerful- Flashbang is too much powerful- Flashbang is too much  powerful- Please nerfed thi sh*tMy score:8.5/10,No one has rated this review as helpful yet2 people found this review funny,Recommended
275,Posted: September 10,3.8 hrs on record,Until the progression system is changed this game does not deserve a positive review.,16 people found this review helpful,Not Recommended
276,Posted: September 9,28.1 hrs on record,So much bugs! And I mean game breaking bugs. Already on my first level of the campaign story and I've had to restart the game many times because my A.I. companion stops moving or the bot companion wouldn't access panel to enter next area.,8 people found this review helpful,Not Recommended
277,Posted: September 11,21.2 hrs on record,"A surprise to be sure, but a welcomed one",2 people found this review helpful1 person found this review funny,Recommended
278,Posted: September 10,2.9 hrs on record,Horrible FPS even on low. Stutters everywhere. Unplayable and I have a 1060 /  i7. Hopefully they patch this sooner rather than later!,2 people found this review helpful,Not Recommended
279,Posted: September 9,26.6 hrs on record,its pretty good servers suck sometime tho,7 people found this review helpful2 people found this review funny,Recommended
280,Posted: September 11,12.3 hrs on record,Insane game and best gears campaign ive played so far ehehehe,4 people found this review helpful1 person found this review funny,Recommended
281,Posted: September 9,2.8 hrs on record,Positive review.,3 people found this review helpful2 people found this review funny,Recommended
282,Posted: September 11,1.5 hrs on record,"Im here to support the developer. I think the game is pretty good. I had some problem in the first like the pre-load cant be unpacked (stuck on 95%) and i can solve it only by re-download it again from the beginning. After That, i had a problem stuck in the loading screen. I just need to restart the game and it works.So in the end, the problem still only because the game is still new. i heard about there is so much problem related with multiplayer online and also have so many bug. I think thats pretty decent consider this game is still launched under 7 days. So lets support the developer to fix this and lets see what they can fix :) this is my first time pre ordering the game. I Hope microsoft didnt let me down",No one has rated this review as helpful yet,Recommended
283,Posted: September 10,8.6 hrs on record,Good one specially if u r Gears fan. MP is also fun but confusing about selecting the mode of game I want to play. Not a bad buy.,1 person found this review helpful1 person found this review funny,Recommended
284,Posted: September 9,14.0 hrs on record,It's amazing.,1 person found this review helpful,Recommended
285,Posted: September 10,5.4 hrs on record,good game  bad time,1 person found this review helpful,Recommended
286,Posted: September 10,4.8 hrs on record,"While the game looks gorgeous, and runs well even on older hardware (using a GTX 980), the lack of working audio with nvidia's latest drivers is atrocious.I tested the game on older nvidia drivers, and the nvidia HD audio driver worked perfectly in game. Updated, no longer have any audio whatsoever, but the update allows the game to run better.To combat this, I had to manually force windows 10 to use a basic windows HD audio driver, which gives me worse audio options for things outside of gaming (such as tv shows and movies).This is really the reason why many people prefer console, you don't have to bother with this nonsense.TLDR - Great looking game, suffering tremendously in the audio department, and cannot recommend until these audio problems are corrected.",9 people found this review helpful,Not Recommended
287,Posted: September 9,23.2 hrs on record,good game,No one has rated this review as helpful yet,Recommended
288,Posted: September 10,5.7 hrs on record,As Marcus Fenix would say: nice!,3 people found this review helpful,Recommended
289,Posted: September 10,19.5 hrs on record,I love the part when they try to describe what  a sh*t stick is.,No one has rated this review as helpful yet,Recommended
290,Posted: September 9,4.2 hrs on record,Can`t Figure out how to use my xbox controller? works for rocket but i buy this game on steam and... nothing,5 people found this review helpful1 person found this review funny,Not Recommended
291,Posted: September 10,13.2 hrs on record,"Even beyond the nostalgia I'm experiencing right now, I'm really enjoying this game. A lot. If the developers continue to pour as much love into the post-release content as they have the main game, I'll happily pour in the 600+ hours I gave to Gears 3. It might take a few years, because life's busy, but I really think I'll enjoy every step of the way!",1 person found this review helpful,Recommended
292,Posted: September 9,17.6 hrs on record,"Single most optimized game ever, it should win awards and get recognition for that. Game looks great and can be played on ultra high without any problems on a 5 year old pc. Voice acting is top quality as always. Very smooth and fast paced gameplay. Great story, which is a trademark of Gears of War series with the exception of mediocre story of 4th game. Large maps with side missions is a nice addition to the series and the way they are handled is pretty good. Standard GoW multiplayer modes.Only bad thing is the multiplayer store and the ♥♥♥♥♥♥♥♥ pricing system of basic cosmetic items. Also people expecting servers to work properly before the official launch and complaining after experiencing server issues because they cant hold themselves and have to rush the multiplayer modes to get to the top for some reason I cant understand, probably millenial consumerism. Also Chinese players review bombing the game for reasons I cant understand because none of them knows English.",5 people found this review helpful1 person found this review funny,Recommended
293,Posted: September 10,23.3 hrs on record,Is good,No one has rated this review as helpful yet,Recommended
294,Posted: September 10,6.8 hrs on record,"The bugs with the audio are legit, although you can work around it by changed to a generic 'usb headset' driver, downloading the Dolby Atmos Access software, and then enabling it.Other than the sound issue, I've not personally experienced any technical issues yet.The game itself is pretty solid, played through the first act of the campaign in co-op, and it's a blast; better than gears 4 by a fair bit.",No one has rated this review as helpful yet,Recommended
295,Posted: September 10,0.9 hrs on record,"Great looking game, and fps performance is truly excellent too! Thank you Coalition for making another outstanding Gears game! And I definitely want to say thank you for releasing it here on Steam. :)",No one has rated this review as helpful yet,Recommended
296,Posted: September 10,8.6 hrs on record,"It's good game. certainly not the game that has mixed rate. [should be around mostly 75 to 88 percent or more ]Has good quality and good port.I am guessing china didn't unlock this game so the player from the china get ♥♥♥♥♥♥ for it and bombarding the review.But what can I say, more better without china people on multiplayer.So if you are fan of gears of war series, then its worth a try this game for sure.Can't wait to finish this campaign.",No one has rated this review as helpful yet,Recommended
297,Posted: September 10,0.6 hrs on record,"Was excited to play, I heard great things about the campaign. But of course I can't even play. First off my sound doesn't work through  my headphones and only through the monitor speakers. I've tried changing the kHz from 44.1 to 48 as recommended but that still doesn't work. Second, I can't get past the MENU screen. when I try to play it keeps coming up with the ""failed to sign into an Xbox Live account"" error (even though I did sign in when I first launched the game) and I've tried may ""fixes"" which don't seem to help, like signing out and back in of my xbox account on microsoft's website and in the xbox companion app and even trying to launch the game from the xbox companion app. My excitement dwindles every day I can't play this game. I hate to say it but I should've just bought it for my Xbox... As of right not I can't recommend until Coalition fixes this.",8 people found this review helpful,Not Recommended
298,Posted: September 9,5.7 hrs on record,This is how a PC port should be done. It is a fun game.,No one has rated this review as helpful yet,Recommended
299,Posted: September 9,9.3 hrs on record,Gears on steam!!,No one has rated this review as helpful yet,Recommended
300,Posted: September 10,28.1 hrs on record,S C R A T C H O N E G R U B,5 people found this review helpful2 people found this review funny,Recommended
301,Posted: September 10,15.9 hrs on record,"From What I have gathered, The game is solid HOWEVER did they butcher campaign so BADLY. The marketing for it was horrid for campaign, I guess i got the wrong memo when they shown multiple characters.....But if you want to play it I wont stop you at all. There is maybe 1 redeeming quality to it, that certain part to the story made the game just a tiny bit better. Campaign is pretty bad, probably the shortest amongst all gears game, which is depressing. They tried to set it up as a cliffhanger game like Gears 1 and I think Halo 2? Except Gears 1 had more Chapters and Halo 2 had handeled it a bit better with main character switch. Overall I would recommend this if you love the series and is interested in where the story might go.Multiplayer, oh boy. Multiplayer feels like gears 4 but polished to the right extent. TC put more time into multiplayer consideration compared to Campaign from how i played it. The gnasher and guns overall are all strong which might ♥♥♥♥ some people off but its early into the games life so expect tuning in the later future. Grinding for skins, yeah that sucks honestly, I thought it would be more like Gears Of War 3 character grind, Sadly it is not. In Conclusion The game is Centered towards Multiplayer and partly due to the ESports scene. I however can't lie the multiplayer is if not the best it has ever been if you want to throw away your nostalgia glasses from gears 1-3. The game overall gets a 6.5/10 for me. I love the multiplayer and even with some glitches its fine but that campaign........needs a serious rework if gears 6 will be like that.P.S. Gears 5 did better in multiplayer aspect compared to Judgement but lacked the longevity of a Campaign compared to Judgement. Also as to why I recomend this game, Multiplayer is good, like its ever been honestly. The saving grace to this game is It's multiplayer.",1 person found this review helpful1 person found this review funny,Recommended
302,Posted: September 10,14.4 hrs on record,What I love:- Weapons feel good and ripping through enemies with bloodplosions never felt better.- Beautiful environments ranging from over-grown labs to vast deserts- Exploration is rewarded towards (some-aspect of) character progression- Boss fights are intenseWhat i didn't like/problems i encountered:- Frame rate drops and freezing during gameplay & start/end of cutscenes- Sometimes noticably blurry textures(I have the ultra texture dlc installed)- Certain gunfights lack enemy numbers and are over really quickly.- Audio being out of sync due to the freezing- Free-roam aspect gets abit tiring after a whileThis could be a perfect Gears game but sadly it has been ruined by technical issues that will spoil your enjoyment of the game.,2 people found this review helpful,Not Recommended
303,Posted: September 10,20.9 hrs on record,8.0 / 10,No one has rated this review as helpful yet4 people found this review funny,Recommended
304,Posted: September 10,14.8 hrs on record,An average 3rd person shooter with microtransactions.,5 people found this review helpful,Not Recommended
305,Posted: September 11,0.5 hrs on record,GW502,1 person found this review helpful3 people found this review funny,Not Recommended
306,Posted: September 10,27.7 hrs on record,I will continue to play this game just to get my moneys worth. At its core its a good game just feels completely rushed. I payed extra to play early and the servers were barely working the entire time and now even after full release the game is constantly disconnecting me for no reason. To add on top of this there are no characters to even play as in multiplayer. All the classic characters besides Marcus aren't there. I hope these will be added in some time in the near future but with the way this game is looking i doubt it will be without a 20 dollar price tag in their wanna be Fortnite store. I will change the review in the future if this turns around but as of right now don't waste your money.,2 people found this review helpful1 person found this review funny,Not Recommended
307,Posted: September 10,0.3 hrs on record,crashes constantly saying it's incompatible with an RTX 2080 Ti video card. I can't give much info past that since it keeps crashing,9 people found this review helpful1 person found this review funny,Not Recommended
308,Posted: September 11,37.0 hrs on record,It lit af,1 person found this review helpful,Recommended
309,Posted: September 9,12.6 hrs on record,Best Gears yet very immersive modes to keep you playing!,5 people found this review helpful,Recommended
310,Posted: September 10,38.8 hrs on record,"Really really wanted to enjoy this game, spent hundreds of hours on the rest of the series. Progress doesn't work most of the time, meaning that no one has gotten the 100% completion for campaign or many other modes in the game. Stats and exp barely work too. Also, the decision to remove splitscreen a day before launch was cruel.",2 people found this review helpful,Not Recommended
311,Posted: September 11,23.6 hrs on record,"The Negative Reviews are ""I have GTX 1080 but I can't start it on my Windows 7"" but have 20 hours of gameplay.",1 person found this review helpful2 people found this review funny,Recommended
312,Posted: September 10,1.8 hrs on record,This game does not work. Do not buy it in the first week or so. The servers are terrible and the game will not play at all.,No one has rated this review as helpful yet1 person found this review funny,Not Recommended
313,Posted: September 10,31.2 hrs on record,"A fantastic Sarah Conner vs Terminator simulator.""TERMINATOR DOWN!""",1 person found this review helpful1 person found this review funny,Recommended
314,Posted: September 10,2.8 hrs on record,"First time reviewer here,I'd absolutely love to play this game. Constant GW502-crashes make this impossible. I'll update this after the crashing problem is fixed. For now, i do not recommend buying this game due to high levels of instability.",7 people found this review helpful,Not Recommended
315,Posted: September 9,11.0 hrs on record,"The best gears game in years. Amazing single player experience with lovable characters and a great story, game is constantly throwing surprise at you and doing a good job pushing the story forward without any cliche. worth it just for the single player campaign. Havent had the chance to experience pvp and coop cuz the server problem. Btw ignore the Chinese players that are review bombing the game because of the commie government decide to not let any of them play this game so they are whining about microsoft being racist while calling racial slurs to anyone who are disagreeing with them.",3 people found this review helpful,Recommended
316,Posted: September 10,1.4 hrs on record,"What a waste ... I'm a longtime fan of the series. And the fourth part was good and promising, but this is a turn in the completely wrong direction.Yes, graphically it is excellent, but everything else is terrible. Characters do not cause any sympathy. They are not consistent, flat and boring. You cannot create a drama if a player does not give a damn about its participants.Fights are hellishly boring.Too many one-shots out of nowhere and too little enemy variety. There are a lot of enemies who are almost not dangerous, but require a long and tedious shooting at one point on their ♥♥♥ or somewhere else.Constant babysitting with ai companions, plus one-shots, plus checkpoints, plus boring shooting at large enemies at one point and you get at times the most incredibly hellishly boring repetitive gameplay.Open arenas are pointless timewasters.And oh god, hire good writers please. What is this miserable cliched “Luke I'm Your Father” plot? You destroy plot potentials for locusts! They could have had a centuries-old history, and now they have nothing.And, I laughed to the pain in my stomach over the choice that you suddenly give me. I see what you did here. You collect statistics and try to understand whether it is possible to bury old gears or fans are not yet ready to swallow your pathetic new gears. I'm not on your side on this",10 people found this review helpful,Not Recommended
317,Posted: September 10,3.1 hrs on record,"Played the gears 1 when I was a kid, cool seeing how much the series has progressed since then",1 person found this review helpful,Recommended
318,Posted: September 10,0.8 hrs on record,"Product received for free
 I were spending my time for this game around an hour then I realized that this game is a crap which very uncomfortable gameplay and movement. I really disappointed since I had played GoW 1-3 which very enjoyable moment. #FeelBadManP.S. Do not say ""You are not real FPS"" to me.  I am a FPS fanboy since 11 years old so, it was 19 years ago.",4 people found this review helpful1 person found this review funny,Not Recommended
