,date_posted,playtime,review,helpful_funny,recommended
454,Posted: July 15,11.6 hrs on record,very good RPG,No one has rated this review as helpful yet,Recommended
455,Posted: July 15,118.7 hrs on record,Great,No one has rated this review as helpful yet,Recommended
456,Posted: July 15,82.9 hrs on record,"One of my top 5 games of all time, loved everything about it to the combat mechanics (and how every monster is different in the way you fight them), the decisions that alter every playthrough so its a different experience each time, the volume of quests to do that don't feel like a chore to complete and of course the odd glitch that just funny. Seriously recommend this game to anyone that is slightly interested.",No one has rated this review as helpful yet,Recommended
457,Posted: July 15,105.5 hrs on record,:),No one has rated this review as helpful yet,Recommended
458,Posted: July 15,31.8 hrs on record,A good game with a great and long storyline. With up to 300+ Hours of content.,No one has rated this review as helpful yet,Recommended
459,Posted: July 15,189.5 hrs on record,Haven't gotten this lost in a game in quite a while. Absolutely brilliant story telling,1 person found this review helpful,Recommended
460,Posted: July 15,7.9 hrs on record,"one of the best games in the world, i would suggest for anyone to buy it immediately if they haven't done so! you will enjoy every moment, although its more enjoyable on a slightly higher difficulty... my personal opinion",No one has rated this review as helpful yet,Recommended
461,Posted: July 15,40.6 hrs on record,i like falling off small cliffs that is the equivalent to a regular jump and dying instantaneously,No one has rated this review as helpful yet,Recommended
462,Posted: July 15,38.1 hrs on record,12/10,1 person found this review helpful,Recommended
463,Posted: July 15,41.6 hrs on record,A very good and fun rpg. Maybe one of the best I've ever played.,1 person found this review helpful,Recommended
464,Posted: July 15,12.2 hrs on record,ehhh,No one has rated this review as helpful yet,Recommended
465,Posted: July 15,1.5 hrs on record,uhm yes?,No one has rated this review as helpful yet,Recommended
466,Posted: July 15,47.6 hrs on record,It took me more than 4 years to buy this game after many people are asked why don't have it yet. Already played 14 hours and so much I have enjoyed. Excellent story so far and 2015 graphic with HD project mod is the best what I have seen. So much exploring and not tired to stop exploring. Feels great to play this now.Only bad side on this game are some bugs: Stuck on horse saddle and  during the conversation.Still recommend if you haven't it yet.,2 people found this review helpful,Recommended
467,Posted: July 15,48.1 hrs on record,Just power through until you get to the bloody Baron that's when things starts to get fun. (P.S) Buy the Dlcs,No one has rated this review as helpful yet,Recommended
468,Posted: July 15,57.1 hrs on record,triss > yenneferedit: triss > shani > yennefer,1 person found this review helpful,Recommended
469,Posted: July 15,180.8 hrs on record,Amazing landscapes. Such depth to the story and the quests. And so much freedom within the game. Truly a masterpiece.,No one has rated this review as helpful yet,Recommended
470,Posted: July 15,113.8 hrs on record,There is only one word needed to describe this game. MASTERPIECE.,No one has rated this review as helpful yet,Recommended
471,Posted: July 15,257.8 hrs on record,"One of the best games I've ever played, great story, great fighting mechanics, just great overall.",No one has rated this review as helpful yet,Recommended
472,Posted: July 15,153.5 hrs on record,"You can kill some amorphous monsters with Bulgarian wedding music, even the dumbest secondary quest has a cinematic and a dose of witcher's sarcasm and humour as the cherry of the cake.10/10",1 person found this review helpful1 person found this review funny,Recommended
473,Posted: July 15,508.4 hrs on record,Great,3 people found this review helpful,Recommended
474,Posted: July 15,55.8 hrs on record,"I'm sorry. I do like this game. I had a great deal of graphically awesome moments in the 56 hours I played. It is a very high quality, true AAA production graphics and sound wise. The gameplay has good moments too....Otherwise, it's a boring snooze fest. The running from one NPC to the other, the bad crafting, the absolute weird amount of.....TRASH items that have no purpose, the completely tiring amount of dialogue all spoken by the very very monotone Geralt. The menu diving is bad, the skills/leveling is meh....I'm giving this a thumbs down. Just cuz everyone else has given it so many thumbs up. I think its due for an honest thumbs down.  There's a great deal about it, besides the high production quality of the tireless amounts of voice-overs and very good animations, that just....sucks. The movement is also a chore - you have to fight the game to go in a straight line and just kind of go with it....while you correct the camera. The magic is disappointing. It just is. The alchemy is...weird. You just need alcohol to recreate what you made before - it doesn't make any sense - you just meditate and if you have alcohol, everything gets re-created. I got my money out of it at 55 hours, and I just finally got past Valen and Novigrad. The graphics are like nothing you've ever seen. They are very good. Performance is very good on a 1060 6gb/32ram i7 - Zero complaints.  It's quality, well running and performing software. I really am not sad about my purchase. However, stepping off the bandwagon > This game is great in some ways, but lame in other ways. For sure. I puts me to sleep. Getting to 56 hours was a pretty sleepy chore except for a few cool characters along the way. It's a solid 8 in my opinion. The women in the game are soooo cardboard, but so is Geralt = stiff and monotone to a fault. It's a great deal on sale and one of those games that's rated so high, it's worth it to be in your library to at least try and you just might love it. I found I don't love it. Yes, it took 56 hours but I was simply trying to get through it.",6 people found this review helpful2 people found this review funny,Not Recommended
475,Posted: July 15,28.0 hrs on record,The best RPG i ever played in life,No one has rated this review as helpful yet,Recommended
476,Posted: July 15,307.9 hrs on record,"What more should i say about The Witcher 3, that hasn't been said already.It's a Masterpiece and will always have a special place in my heart.",No one has rated this review as helpful yet,Recommended
477,Posted: July 15,505.1 hrs on record,"10/10 would replay again, forever :))CDPR (one of) best devs, no doubt",1 person found this review helpful,Recommended
478,Posted: July 14,157.2 hrs on record,/r/gamingcirclejerk,No one has rated this review as helpful yet,Recommended
479,Posted: July 14,440.8 hrs on record,"""The world is in danger of being destroyed and I have an important mission. But let me go finish up all my side quests and explore all undiscovered locations first."" 9.5/10.",No one has rated this review as helpful yet,Recommended
480,Posted: July 14,109.5 hrs on record,"An absolute masterpiece. CDPR has created an imersive game-world which is second to none. Words alone can not describe just how much emotion and work has been put into this game. I laughed, I cried, and I recoiled in my seat from the story unfolding on my screen. Furthermore, CDPR combines a wealth of content with handcrafted detail, sacraficing nothing.Worth ... Every ... Penny. | 10/10 Would, and have played again |",No one has rated this review as helpful yet,Recommended
481,Posted: July 14,9.9 hrs on record,Overrated but still great.,No one has rated this review as helpful yet,Recommended
482,Posted: July 14,36.9 hrs on record,One of the greatest games ever developed.,No one has rated this review as helpful yet,Recommended
483,Posted: July 14,318.2 hrs on record,"I've invested over 300 hours in this game across all of the DLC, and I still haven't had enough of it. If you played and enjoyed Skyrim, you're going to love Witcher 3 even more, and that's not an exaggeration. The game play world is beautiful, and the attention to detail is shockingly amazing. All around you, especially in the towns and cities, are NPCs going about their business and doing things you'd actually expect people in the real world to be doing. Listening in on conversations or observing NPCs going about their 'lives' that have nothing do with any quest in the game adds a level of realism that I've just not seen before in another title. Kudos to CD Projekt Red on the Steam Best Environment Award 2018 - well deserved! The main stories and side quests are interesting, humorous at times, cover the full difficulty spectrum, and only occasionally seem like a grind. The character development is fantastic, with highly thought out back stories for the supporting cast. Honestly, when I finished the main game and prepared for the expansion packs, I was actually sad to learn that I wouldn't be seeing most of the main characters again. A++ recommendation. I can't wait for Witcher 4 to come out.",No one has rated this review as helpful yet,Recommended
484,Posted: July 14,97.4 hrs on record,Quests. Worth. Your. Time.,No one has rated this review as helpful yet,Recommended
485,Posted: July 14,55.5 hrs on record,Masterpiece,1 person found this review helpful,Recommended
486,Posted: July 14,38.1 hrs on record,Just the best game ever created,No one has rated this review as helpful yet,Recommended
487,Posted: July 14,65.6 hrs on record,This game is a masterpiece. Can't wait for Cyberpunk 2077 from CD Project Red.,No one has rated this review as helpful yet,Recommended
488,Posted: July 14,39.1 hrs on record,GOTY...........,No one has rated this review as helpful yet,Recommended
489,Posted: July 14,109.4 hrs on record,"+) Great story.+) Easy and straightforward HUD and Interface.+) Optimized game mechanics.+) Future changing by the choices I make was very interesting.+) Fantastic scenery! Bravo!+) Voice actors, acting of main characters are superb!+) Intriguing and deep dialogues.+) Generous fast travel points.+) DLC is better, deeper, more heart moving than the main game?!-) Too much dialogues though. Side quests could've used more short and direct lines.-) There are too many side quests and they're long because of all the dialogues. This puts you off from main story, less heart moving.-) More linear approach in gameplay would've been a good solution for previous mention. Not entirely, just more.-) Novigraad and Velen have background music for sleeping or feeling down.-) You can't run or see world map right after fast traveling.",No one has rated this review as helpful yet,Recommended
490,Posted: July 14,55.6 hrs on record,"This game is amazing.The graphics are extremely good, it supports Nvidia Hairworks, and the story is beyond anything I have personally experienced. I highly recommend this game to anybody, for it is truely a masaterpiece.",1 person found this review helpful,Recommended
491,Posted: July 14,77.1 hrs on record,One of the best RPG ever made.,No one has rated this review as helpful yet,Recommended
492,Posted: July 14,150.2 hrs on record,"This game set the standard for open would fantasy RPGs.  It dethroned Skyrim.You can play this game as it without playing the previous two.  However, if you did play the first two Witcher games and imported your save file some of your decisions carry over.  I only recommend playing the first two if you are a die hard completionist.",No one has rated this review as helpful yet,Recommended
493,Posted: July 14,210.8 hrs on record,"The Witcher 3: Wild Hunt is a masterpiece of immersive storytelling and gameplay, from the seamless combat to the in depth character progression and emotional roller coaster that is the main story. Not to mention the fact that every side quest has its own main quest worthy story with every quest completed you walk away feeling satisfied and smiling.What a way to end the great story and emotional story of Geralt of Rivia, The white wolf.",1 person found this review helpful,Recommended
494,Posted: July 14,357.0 hrs on record,My favourite game of all time and an absolute masterpiece in every sense of the word.,No one has rated this review as helpful yet,Recommended
495,Posted: July 14,6.5 hrs on record,good game,No one has rated this review as helpful yet,Recommended
496,Posted: July 14,118.6 hrs on record,so many quests so little time,No one has rated this review as helpful yet,Recommended
497,Posted: July 14,65.1 hrs on record,"Keep Crashing, unplayable",No one has rated this review as helpful yet,Not Recommended
498,Posted: July 14,112.6 hrs on record,"Wonderful game, almost felt like a movie.",No one has rated this review as helpful yet,Recommended
499,Posted: July 14,173.8 hrs on record,"Pros:- vast, open, beatiful world- well writen story- likeable characters- great everythingCons:...........",1 person found this review helpful1 person found this review funny,Recommended
500,Posted: July 14,169.0 hrs on record,Good.,No one has rated this review as helpful yet,Recommended
501,Posted: July 14,30.3 hrs on record,Best game I ever played.,No one has rated this review as helpful yet,Recommended
502,Posted: July 14,87.8 hrs on record,good game (has tiddies),No one has rated this review as helpful yet1 person found this review funny,Recommended
503,Posted: July 14,17.4 hrs on record,Yennefer is Hot,No one has rated this review as helpful yet,Recommended
504,Posted: July 14,32.0 hrs on record,nice,No one has rated this review as helpful yet,Recommended
505,Posted: July 14,200.1 hrs on record,"What can I say that's not been said? The Witcher 3 is one of the best games I've ever played. I've put close to 200 hours into and it still doesn't feel stale. The music, the voice acting, the writing and story -- everything is truly top-notch. The world is so deep and so full of wonderful beasts, characters, quests, and places that it's easy to just lose yourself in it. Buy this game.",No one has rated this review as helpful yet,Recommended
506,Posted: July 13,54.3 hrs on record,"I regret not playing this game sooner. The Witcher 3 is easily my favorite game of all time at this point. It is truly what the word masterpiece is intended for. The amount of detail that CD Projeckt Red has put into this game never ceases to surprise and amaze me. I have only played through the main story one time and am near the end of all the expansions, but I feel that I will need AT LEAST another playthrough or two to experience most of the options this game has to offer. If you are on the fence about buying this game, purchase it along with all of the expansions and you will surely not be let down.",No one has rated this review as helpful yet,Recommended
507,Posted: July 13,62.3 hrs on record,"The Witcher 3 is a masterpiece. A 10/10. A near-perfect video game. If you have yet to play this game, really, REALLY do yourself a favor. A simple 'thumbs up' icon severely underscores my feelings regarding this game. It's an open-world action RPG with a deep, mature storyline, a rich, nuanced world to explore, and a boatload of activities to just lose yourself in. I loved Witcher 2 before it, but playing that one is not necessary (though your save file can be imported).I'll try not to go off on a tangent. You've certainly read the other reviews telling you the same thing. Get this game, and definitely get the DLC too. There hasn't been a better game of this taste yet, so it is in your best interests to get the most out of this one. Play it.",1 person found this review helpful,Recommended
508,Posted: July 13,118.1 hrs on record,Hates Taxes,1 person found this review helpful1 person found this review funny,Recommended
509,Posted: July 13,370.2 hrs on record,"Amazing, amazing game.There is no other videogame RPG out there that puts as much creativity in their quests as the Witcher series, especially with the Witcher 3.Everything feels right with this game: The magic of the world feels dangerous and mysterious; you get this overall feeling that anything could happen when dealing with it, as it would be in real life. It's definitely not ""tropey"" and generic like your typical RPG spell-slinging.Every quest is memorable and well thought out. Fetch quests are practically non-existent or they're presented in a way that you don't even realize you're doing one-- that's a great thing. To say the quests are creative is a vast understatement; the amount of detail the developers have put into them will blow your mind. You play the role of a monster hunter, but it's presented in a fresh way. Where most developers would just throw you straight into battle with these monsters no questions asked (something we've done time and time again), CDPR has taken a slightly different approach. Most monster hunting jobs start off with an investigation where you can interrogate locals or study ""crime scenes"" that provide a glimpse into the backstory and lore of the world. Often times you get choice on how these encounters play out. It really creates this atmosphere that the creatures who inhabit this world don't exist solely to be a digital nail the protagonist needs to hammer down. The ""enemies"" are interesting.The characters are interesting too; they're all put into remarkable situations throughout the game. Nothing is boring. Nothing is easily predictable, it's a thrill ride from beginning to end. CDPR has done a phenomenal job bringing their characters to life and even has fun with it at times.The world feels like a living, breathing place that still persists even after you turn the game off. The developers have put a massive amount of thought into every facet of their world, even on stuff most game devs don't think about or bother with. For instance, you get to see what the nobility does in their leisure time. You get to see the common people trying to piece their lives together after war has taken everything from them. You get a glimpse of what healthcare and hospitals are like in this world. You get pulled into the politics, conspiracies and business ventures of ambitious entrepreneurs and politicians. You get to see and perform alongside bards and theatre troupes.It's insane. But I could go on and on.If you play video games, you owe it to yourself to play the Witcher 3. It's truly a landmark game that has changed gaming as we know it, and for the better! Not like what microtransactions has done for the current state of gaming, but I digress...Play this game. Seriously.",No one has rated this review as helpful yet,Recommended
510,Posted: July 13,82.7 hrs on record,"Wow. This game absolutely shocked me. You can tell the devs put quite a bit of time in crafting an intricate plot, and it really shows. Even the side quests can be considered fully fleshed out stories, quite rare for games today. Furthermore, the content in this game will last you years. I'm around 50 hours in and I still have a long way to go; I haven't even touched the DLC yet. I can really see why people have 400+ hours in this game. However, I'm the type of person that can only play through a story once, so I envision that I will have around 100-140 hours. Still, that's quite a lot of time for just one playthrough. I did buy the game on sale, around $15 including the DLC, but I would have no problem with buying it for $60, not including the DLC, because that's how much fun I'm having.TL:DR- What are you waiting for? Buy the game, if you don't like it I'll personally refund your money back (Just kidding).",No one has rated this review as helpful yet,Recommended
511,Posted: July 13,2.0 hrs on record,"how do I explain the point is this game is amazingly graphic and storyline, but even so when I play it there are still bugs that interfere even though not too much, if I put aside the bug problem I really like this game once a recommendation for those of you who want open world rpg games",No one has rated this review as helpful yet,Recommended
512,Posted: July 13,129.8 hrs on record,"This game is so fun, that i think im addicted.10/10 and im not even done yet, im acutually far done. The only negative i have right now is the horse riding, i just feel it's a bit buggy.",No one has rated this review as helpful yet,Recommended
513,Posted: July 13,105.5 hrs on record,"One of the best Open world and story game that i have ever played! I was more into JRPG and japan games so was unsure about this game when my friend told me to buy it and give it a try, at first i was like this game is so different i couldn't get into it after several try and keep going with the game i got more into it!Even FF15 graphic is lose compare to Witcher 3!Nice place to explore, won't let you bored!Graphic 10/10Story 10/10So go for it!",No one has rated this review as helpful yet,Recommended
514,Posted: July 13,57.1 hrs on record,"I am not a fan of medieval open world games (Shadow of Mordor for example) but I enjoyed this game. It main selling point is the story ofc. But that's not where it ends. The world actually feels engaging and true to its nature. The design of the monsters and creatures is exceptional. Same goes with the NPCs and the playable character - Gerald. For the next title - Cyberpunk 2077, I expect nothing less. Maybe tone down the use of cinematics a little bit and lead the player through the story with good dialogues like they do in GTA.",No one has rated this review as helpful yet,Recommended
515,Posted: July 13,78.9 hrs on record,Epic !,No one has rated this review as helpful yet,Recommended
516,Posted: July 13,21.2 hrs on record,Awesome game!,No one has rated this review as helpful yet,Recommended
517,Posted: July 13,0.1 hrs on record,"It's hard to believe that anyone is still making platform games but here we have another to compete in the already busy market place. Nothing unusual in this version, a Middle Ages dungeons and dragons theme — yawn!May appeal to the older crowd who remember this type of game from the 1980's. Yawn - 1 Star",No one has rated this review as helpful yet,Not Recommended
518,Posted: July 13,191.3 hrs on record,In my opinion The Witcher 3:Wild Hunt is one of the best games that human has created,No one has rated this review as helpful yet,Recommended
519,Posted: July 13,594.0 hrs on record,"Good evening, it was cold in May 2015 I decided to sit at the computer to play and suddenly I saw The Witcher 3: Wild Hunt, at that time I was 13 years old, but I dreamed about how I wanted to play it, and after spending the next day $ 60, I got a great plot, RPG, humor, soundtrack and epic battles, all according to the Witcher's canon.Remember to play the first, second, also worthy games, but the third one completely overshadowed my consciousness.And I started to play it, I just I couldn’t get out of it because she’s so beautiful.Once again she proves that PROJEKT RED CDs love their audience.What can I say amb odnaznachno take and administer provosudie of Geralt of Rivia, and it is desirable to read the book.",3 people found this review helpful,Recommended
520,Posted: July 13,2.0 hrs on record,Nice!,1 person found this review helpful,Recommended
521,Posted: July 13,122.3 hrs on record,Story: 10/10 ☑Gameplay: 10/10 ☑Open World: 10/10 ☑Soundtrack: 10/10 ☑Value/Amount of Content: 10/10 ☑,1 person found this review helpful,Recommended
522,Posted: July 13,155.1 hrs on record,"This game is worth every penny! I'd say it is worth every penny that i did not even get to pay, cuz I bought it on a steam sale.I did not play the previous games (except like 20 min of Witcher 2), but I could understand all of the content. Of course, I may have lost some details, especially since people say that the story may change if you bring a saved game from the previous games to play Witcher 3.The game's ambientation is astoundingly beautiful, I voted for this game in Valve's 2018 Awards for Best Ambientation and they won. You really feel like you're inside the game.Its main campaign is large and a lot of fun. The DLCs are works of art, and they bring much more play time to the table. Hearts of Stone is a little shorter than Blood and Wine, but the latter even brings an entire map (Toussaint) for you to journey.The game is very well optimized too. My father is currently playing it in his pc with an old (but still very popular in Brazil) amd fx 6300, a gt 1030 2gb gddr5 and 10gb ram ddr3. I think it ranges from 30 (sometimes) to 60 fps on low settings, but it is very playable. If you cap it in 30 frames per second you can get a console experience.If you are thinking on buying this game, just go for it!",1 person found this review helpful,Recommended
523,Posted: July 13,73.2 hrs on record,This game is awesome!!! one of the best!,No one has rated this review as helpful yet,Recommended
524,Posted: July 13,77.3 hrs on record,To say I love this game would be an understatement,No one has rated this review as helpful yet,Recommended
525,Posted: July 13,127.3 hrs on record,The best 3rd person and fantasy game ever,No one has rated this review as helpful yet,Recommended
526,Posted: July 13,169.8 hrs on record,the game was so good that makes me forget to write a review. I'm still playing it (new game plus mode),1 person found this review helpful,Recommended
527,Posted: July 13,117.2 hrs on record,Good.,1 person found this review helpful,Recommended
528,Posted: July 13,105.6 hrs on record,"One of the best RPG's ever made, and maybe one of the best games ever made. This game is a work of art, a true masterpiece. Improved and more streamlined combat system compared to The Witcher 2Massive open worldFantastic writing and dialogueBeautiful graphics2 fully fleshed out DLC's that provide as much content as the whole standalone game.Everyone who plays PC games should play this game.",No one has rated this review as helpful yet,Recommended
529,Posted: July 13,79.4 hrs on record,J'zargo likes to go funny houses in this game.,3 people found this review helpful,Recommended
530,Posted: July 13,86.6 hrs on record,This and Red Dead Redemption 2 are the best game ever made,No one has rated this review as helpful yet,Recommended
531,Posted: July 13,83.4 hrs on record,Pretty good card game with a small open world mini game.11/10,1 person found this review helpful1 person found this review funny,Recommended
532,Posted: July 13,126.4 hrs on record,I regret not playing this game sooner. The Witcher 3 is easily my favorite game of all time at this point. It is truly what the word masterpiece is intended for.,3 people found this review helpful,Recommended
533,Posted: July 13,44.3 hrs on record,"playing on Manjaro Linux with Proton 4.2 on gtx 1070 card without issue.I am really impressed with game's depth, story, graphics and game play.sword fighting takes some time to master but once you get it, it is fun.signs potions and everything adds to game's richness, they stay relevant and necessary throughout the game.monsters and foes are no piece of cake if you do not choose the easiest modes.",No one has rated this review as helpful yet,Recommended
534,Posted: July 13,92.2 hrs on record,Best single player game I've ever played. So glad i decided fully complete it this time.,1 person found this review helpful,Recommended
535,Posted: July 12,52.1 hrs on record,"Best game ever.Intense fights, Great story, u get to go around with hot girls.1000% worth the time.Buy it and experience the greatness yourself. :)",1 person found this review helpful,Recommended
536,Posted: July 12,118.8 hrs on record,"Best story game of 2016? yes it is and still holding up, might just replay it again",1 person found this review helpful,Recommended
537,Posted: July 12,93.7 hrs on record,No one can do it better than the CD Projekt Red. Best game I have ever played,No one has rated this review as helpful yet,Recommended
538,Posted: July 12,458.8 hrs on record,"spent 400+ hours on this game, and yet, stilling playing.  Amazing.",No one has rated this review as helpful yet,Recommended
539,Posted: July 12,141.0 hrs on record,"When I got this game on the 2019 steam summer sale, I was very weary. I'd expected to be bored out of my mind and move on from it quick, and in the first couple of hours, I was bored and confused and overwhelmed by all this game has to offer. But god I have never been so happy to be so wrong in doubting this game.This game is absolutely amazing and a one of kind masterpiece. This game makes me feel dirty because I only paid $20 for it and the 2 dlc. I feel like I've ripped cd projekt red off, most good games these days are charging $60 plus more with dlc, costing over $100, but I paid a mere $20 for the whole bundle. I have nothing to compare this game to. I am so sad now that I've played through it because I know a game like this will probably never be made again. I'm just baffled by how beautiful Toussaint is in the blood and wine dlc and the depth and immersion I've felt throughout my first playthrough. This world is so alive. I can't tell you how many times I found myself in an inn or tavern looking behind me irl because I thought a family member was behind me. People interact with each other, a war is being fought, all while you exist and sit by. The game isn't centered around you, you are centered around the game and it just feels so real. This game is truly a mark on the industry and I really hope it will influence future games, as most companies tend to be going down an unwanted path with the idea that a game solely exists to make money. This game is a nice refresher of what games once were, before all this god awful greed and overcharging we see way too often today. This game takes me back to simpler times when a company made a game to tell a story, show you what they can do, and this game has a damn good story. I think everyone in the gaming industry needs to take a long, hard look at this game and admire it's impact, and learn from all the things it did right.If you are weary, like I was, to buy this game in 2019, just stop thinking about it. If you haven't experienced this game, you are missing out on one of the best experiences of your gaming career, and you bet your ♥♥♥ I'm doing a second playthrough on this game in the very near future.",No one has rated this review as helpful yet1 person found this review funny,Recommended
540,Posted: July 12,90.5 hrs on record,It is good. ya,No one has rated this review as helpful yet1 person found this review funny,Recommended
541,Posted: July 12,134.2 hrs on record,"Speechless... Honestly one of the best games ever made to the date. I  canÂ´t say how grateful i am for the developers for making the game so unique. It has a great story, awesome world and enviroment, as well as the characters... ahhh the characters, you actually feel for each and every one of them, they are so well developed along the story, you truly feel like the world is alive. One of the games you can't miss in your life if you love good storytelling, the definitive RPG of all times, Magnific work Cd project.",1 person found this review helpful,Recommended
542,Posted: July 12,248.7 hrs on record,One Of The Best Game Ever.,1 person found this review helpful,Recommended
543,Posted: July 12,55.4 hrs on record,"le underrated gem that nobody has ever heard of. But seriously, Witcher 3 is the best game of all time. Buy it.",2 people found this review helpful,Recommended
544,Posted: July 12,79.8 hrs on record,Game so good I bought it again just to play it on PC. Must play game if you love RPG and Story-telling games.,1 person found this review helpful,Recommended
545,Posted: July 12,9.5 hrs on record,Play as a middle aged man who is so stressed by his multiple relationships and nightmares that his hair has turned white.  He is so stressed out that even his young protege has had her hair turn white as well.  Will they find the magical chill pill or will they have to resort to dying their hair?  Find out as you wander the world wishing your already amazing graphics were as fire as the literal fire from your pc case.,No one has rated this review as helpful yet1 person found this review funny,Recommended
546,Posted: July 12,91.2 hrs on record,What can I say after three years the game still holds up to everything it has to offer with its vast lore and overall amount of quests. The graphics are still amazing and even if you aren't satisfied the nexus mods can help with that. Overall I say get the game it's worth the money I highly doubt you will refund.,No one has rated this review as helpful yet,Recommended
547,Posted: July 12,45.8 hrs on record,the bad ending gave me crippling depression,No one has rated this review as helpful yet,Recommended
548,Posted: July 12,31.5 hrs on record,i think this game is Amazing and to be honest i could write an essay about it.won't be doing that  because it will not give this game the credit it deserves.so i will just tell you to buy this game and see for yourself how great it is.110%,No one has rated this review as helpful yet,Recommended
549,Posted: July 12,117.3 hrs on record,10/10 i though MGSV shouldve gotten GOTY then i Played this Masterpice and understood why,No one has rated this review as helpful yet,Recommended
550,Posted: July 12,97.0 hrs on record,Kill Griffin get hooked,1 person found this review helpful,Recommended
551,Posted: July 12,3.2 hrs on record,Good storyline,1 person found this review helpful,Recommended
552,Posted: July 12,125.9 hrs on record,"Well it's come that time again. I've completed the Witcher trilogy and its expansions and now I can finally put my foggy old thoughts to text bubble and write a review.This is a review for TW 3 and all of its expansions packs. I purchased this game for 519 baht, or the rough equivalent of 17 USD. At this price it is well worth it. I have few gripes with the Witcher 3. My first gripe may seem trivial but I preferred the graphical presentation of TW 2 over this one. Walking around a town in TW 2 felt more to scale. The ""world"" wasn't bigger, per se, but the things in it were. In TW 3 the world is much larger, but everything in it feels like dolls or action figures inside of a kid's hands. Walking up a mountain, for example, takes so little time. It would appear that mountain was more akin to a hill but that's just a small gripe. I understand the limitations of consoles maybe is a factor here. I get that the third person perspective is not just desired but practically necessary for consoles. My second gripe with TW 3 is that once again, the choices you made in TW and TW2 seems rather... inconsequential. I was particularly peeved that one character I spared in TW2 only made but a short appearance in TW3, basically to die in front of me without saying so much as a single word. How disappointing. My third gripe is that the earlier portions of the story are rather inconsequential and feel more like padding. I really do not like the ""chasing"" someone construct here, particularly since you'll be wanting to explore but at the same time, feel as though you should be looking for someone instead. That said, towards the end, much like in TW, the story really picks up and wows and pulls on the heart strings. As much as I felt the start was sluggish and slow, the ending made up for it so much so. I started to see how some of the choices I made impacted the characters. I do wish that there'd been more instances of this, but it was nice to see some of it. Finishing the main story I began to play the two expansion packs and both were excellent in my view. The story telling and characters in both were memorable and relatable and fun and, barring a couple characters in Blood and Wine, well acted. I guess I can't emphasize this enough, without the expansions, TW 3 would probably just be an above average game, but those two compact stories, and a new map, really round out the game and make it much more that it was. Combat worked, but wasn't terribly interesting to me. I was challenged a few times against some bosses. The final boss of Blood and Wine made me pull my hair out. But each were beatable, if a tad irritating to play against. I wish there's been more of a timing element to attacking, much like in the Witcher where you could time attacks to gain bonuses and string combos. I don't know why they got rid of that, as it at least took some skill to time attacks well. I do really like the variety of magic skills and how they let you express varying playstyles through your choices of progression there. Progression itself, though, was pretty damn slow. A level or two by itself never really seemed to give you much of a power spike. The most powerful progressions were the weapons and armor you could craft. Those seemed to really make a noticeable difference. In some ways, TW 3 is a perfect game. In some ways, I think there's still room to grow. I am looking forward to seeing that growth when Cyberpunk comes out. Long live CDPRLong live Steam",No one has rated this review as helpful yet,Recommended
553,Posted: July 12,189.2 hrs on record,DLC is so expensive that I had to sell off my daughter Yen to a random guy to pay off my debts.But it was good.,No one has rated this review as helpful yet1 person found this review funny,Recommended
554,Posted: July 12,36.3 hrs on record,Great game with excellent story.,No one has rated this review as helpful yet,Recommended
555,Posted: July 12,157.8 hrs on record,ยอดเยี่ยม,No one has rated this review as helpful yet,Recommended
556,Posted: July 12,194.5 hrs on record,Best. Open. World. Game. Ever.The story of the game starts exactly after the end of the book series. Every little in-game fact concerning the past is totally accurate according to the books. So this masterpiece not only remains absolutely faithful to the books (except Triss' red hair) but also is giving you the opportunity to finish the series as you please. Even if you haven't played the two previous games (or read the books) you can still play and enjoy this game tremendously.,No one has rated this review as helpful yet,Recommended
557,Posted: July 12,231.2 hrs on record,"The Witcher 3: Wild Hunt: Best Game Forever!Best story, game mechanics and interesting characters with their own stories.DLC (Hearts of Stone) and (Blood and Wine) show what DLC should be in other games, and The Witcher 3: Wild Hunt is a best example.And i love all The Witcher games.11/10 game of gods(P.S. thanks google translate xD)",3 people found this review helpful1 person found this review funny,Recommended
558,Posted: July 12,101.0 hrs on record,gwent w witcher,No one has rated this review as helpful yet,Recommended
559,Posted: July 12,721.8 hrs on record,It's a phenomenal game. I love the story. Graphics is great as well as the gameplay. Highly recommended. Hoping to have more games from CDPR.,4 people found this review helpful,Recommended
560,Posted: July 12,23.8 hrs on record,GOAT,No one has rated this review as helpful yet,Recommended
