,date_posted,playtime,review,helpful_funny,recommended
516,Posted: July 3,"1,830.7 hrs on record",magnificent!,No one has rated this review as helpful yet,Recommended
517,Posted: July 3,50.3 hrs on record,Absolutely breathtaking...,No one has rated this review as helpful yet,Recommended
518,Posted: July 3,382.9 hrs on record,This game is FOUR dollars right now and you get 150 hours of gameplay in a single playthroughthe gameplay isn't amazing though but it's four dollars if you got that vouchercome on,No one has rated this review as helpful yet,Recommended
519,Posted: July 3,120.8 hrs on record,"This game is 10/10! beautiful graphics and a story that pulls you and makes you think about your actions, I love itJust don't anger the cow gods",No one has rated this review as helpful yet,Recommended
520,Posted: July 3,18.7 hrs on record,can't believe I've never played this game. Glad it was on my first build. 10/10,No one has rated this review as helpful yet,Recommended
521,Posted: July 3,3.2 hrs on record,"This would I guess be more accurate as a mixed. For me personally, the cons outweigh, but may not for others.The production of this title is excellent, and the story is extremely fleshed out.After 3 hours, I looked at the game play thus far and saw in my future some of the most repetitive mechanics stretch out before me to infinity and decided to hop off this train before I got too bored.I've never been a fan of open world games, with a few exceptions. This is not one of them, unfortunately. If you're on the fence and enjoy open world, go for it, it will knock your socks off. If you tend to like more tailored experiences, avoid.",1 person found this review helpful1 person found this review funny,Not Recommended
522,Posted: July 3,2.9 hrs on record,It's good,No one has rated this review as helpful yet,Recommended
523,Posted: July 3,93.0 hrs on record,High Quality Game,No one has rated this review as helpful yet,Recommended
524,Posted: July 3,198.2 hrs on record,"Easily one of the best games I have ever played. The side quests are top notch, the game looks beautiful and runs well, the music is fantastic, the characters are well written, the main story is compelling (if not a bit slow at times); everything comes together to be a great experience.",No one has rated this review as helpful yet,Recommended
525,Posted: July 3,22.1 hrs on record,Good,No one has rated this review as helpful yet,Recommended
526,Posted: July 3,76.0 hrs on record,hahahahah polish ♥♥♥♥♥s be like,No one has rated this review as helpful yet,Recommended
527,Posted: July 3,1.0 hrs on record,This game is CD Project Red game good game yes,No one has rated this review as helpful yet,Recommended
528,Posted: July 3,195.5 hrs on record,it be good,No one has rated this review as helpful yet,Recommended
529,Posted: July 3,279.0 hrs on record,"Great game, great history.I've play it for more than 200hs and I think I still have more thant 100 hs to go.",No one has rated this review as helpful yet,Recommended
530,Posted: July 3,5.4 hrs on record,Good even after few years of release,No one has rated this review as helpful yet,Recommended
531,Posted: July 3,79.5 hrs on record,Best game I have ever played.,No one has rated this review as helpful yet,Recommended
532,Posted: July 3,248.7 hrs on record,One of the best games to release in a long ♥♥♥ time. Def this gens Ocarina of Time.,No one has rated this review as helpful yet,Recommended
533,Posted: July 3,44.4 hrs on record,"got the game less then 5 days ago, cant put it down. great plot, combat, lore, world size, etc.",No one has rated this review as helpful yet,Recommended
534,Posted: July 3,78.2 hrs on record,This game is actually so immersive and fulfilling that I felt a genuine wave of sorrow following the fulfillment of finishing the game because I came to the realization that it was over.Absolutely splendid game. Period.,1 person found this review helpful,Recommended
535,Posted: July 3,207.0 hrs on record,All time favourite game!,No one has rated this review as helpful yet,Recommended
536,Posted: July 3,220.6 hrs on record,Perfection.,No one has rated this review as helpful yet,Recommended
537,Posted: July 3,95.4 hrs on record,can't believe i slept on this game for years now. one of the best games i have ever played,No one has rated this review as helpful yet,Recommended
538,Posted: July 3,168.6 hrs on record,"Simply the best RPG ever. Amazing story, graphics, gameplay, music.. everything will blow you away. Buy this game.",No one has rated this review as helpful yet,Recommended
539,Posted: July 3,229.2 hrs on record,"To date, this is as close as a game has come to perfection.",No one has rated this review as helpful yet,Recommended
540,Posted: July 3,41.6 hrs on record,Probably one of my absolute favorite games,No one has rated this review as helpful yet,Recommended
541,Posted: July 3,158.3 hrs on record,Its pretty good,No one has rated this review as helpful yet,Recommended
542,Posted: July 3,0.7 hrs on record,this game is breathtaking,No one has rated this review as helpful yet2 people found this review funny,Recommended
543,Posted: July 3,408.8 hrs on record,Great game and better with mods,No one has rated this review as helpful yet,Recommended
544,Posted: July 3,0.7 hrs on record,This game game is so good that I've spent more time playing the mini-games available than some of the games in my collection. I've spent more than 100 hours playing and exploring the whole world. 10/10 would play again.,No one has rated this review as helpful yet,Recommended
545,Posted: July 3,84.0 hrs on record,good,No one has rated this review as helpful yet,Recommended
546,Posted: July 3,0.7 hrs on record,A game that everyone must try. Really?,No one has rated this review as helpful yet,Recommended
547,Posted: July 3,198.0 hrs on record,"Literally the best game I've ever had the pleasure of playing. You can feel the love and dedication that went into this masterpiece. A Huge open world, deep, gripping, dynamic story. You'll laugh, you'll cry, and smile. Then you'll start a new game to do it all over again.",1 person found this review helpful,Recommended
548,Posted: July 3,6.7 hrs on record,altamente recomendado!,No one has rated this review as helpful yet,Recommended
549,Posted: July 3,18.7 hrs on record,"SIMPLESMENTE O MELHOR JOGO QUE JA JOGUEI NA MINHA VIDA , INCRIVEL",No one has rated this review as helpful yet,Recommended
550,Posted: July 3,56.3 hrs on record,is gud,No one has rated this review as helpful yet,Recommended
551,Posted: July 3,140.1 hrs on record,Yip,1 person found this review helpful,Recommended
552,Posted: July 3,65.0 hrs on record,"Just one more quest, just one more quest.... 5 hours later Whoops, way past bed time.",1 person found this review helpful,Recommended
553,Posted: July 3,123.1 hrs on record,Hands down one the best RPGs I have ever played. 10/10,No one has rated this review as helpful yet,Recommended
554,Posted: July 3,228.8 hrs on record,An excellent game perhaps the best game of the decade. It immerses you in the world of the witcher and manages to keep you entertained throughout the main campaign.,No one has rated this review as helpful yet,Recommended
555,Posted: July 3,229.6 hrs on record,"Great story, great gameplay, great graphics (although the horse can be a bit annoying every now and then). Great game overall.",No one has rated this review as helpful yet,Recommended
556,Posted: July 3,93.7 hrs on record,Amazing story,No one has rated this review as helpful yet,Recommended
557,Posted: July 3,6.9 hrs on record,G R A P H I C S   R A P E   M Y   E Y E S  < 3,No one has rated this review as helpful yet,Recommended
558,Posted: July 3,8.1 hrs on record,"Great visuals, Great Story, Great Gameplay, Best game in the series (thats important because game series tend to drop in quality after some point) , All Pc Gamers regardless of what  genres they like should play this game.",No one has rated this review as helpful yet,Recommended
559,Posted: July 3,3.7 hrs on record,"IF YOU LIKE MASTER PIECE, BUY IT!!!! DEFINITELY WORTH IT EVEN AT FULL PRICE",No one has rated this review as helpful yet,Recommended
560,Posted: July 3,244.5 hrs on record,Had sex with a goth gf on a unicorn then moved into an italian vineyard with her. 10/10,No one has rated this review as helpful yet,Recommended
561,Posted: July 3,2.6 hrs on record,First hour and I'm very impressed.,No one has rated this review as helpful yet,Recommended
562,Posted: July 3,150.5 hrs on record,It's aight I guess.,No one has rated this review as helpful yet,Recommended
563,Posted: July 3,217.8 hrs on record,gg,No one has rated this review as helpful yet,Recommended
564,Posted: July 3,242.9 hrs on record,Absolutely amazing game! Great graphics and story.,No one has rated this review as helpful yet,Recommended
565,Posted: July 3,263.5 hrs on record,"Witcher 3 is an absolutely amazing game. The DLCs are equally as awesome as well. My only disappointment with the game is that it doesn't tie well from Witcher 2 in the choices that were made and I'm highly disappointed in not seeing some of the characters, such as Iorveth, in it. I know that his content was removed from the game before release and I just feel that was a big mistake. Witcher 1 and 2 had these elements, where your choices in the game affected the next, but that doesn't seem to be the case here except with Yen and Triss. Overall though, for what it is, it's very enjoyable and I highly recommend it.",No one has rated this review as helpful yet,Recommended
566,Posted: July 3,247.0 hrs on record,Some of the quests in the game..Boy do they get you thinkin'.,No one has rated this review as helpful yet,Recommended
567,Posted: July 3,61.0 hrs on record,One of the best games of all time! Love it!,No one has rated this review as helpful yet,Recommended
568,Posted: July 3,154.5 hrs on record,One of the best games I have ever played.,No one has rated this review as helpful yet,Recommended
569,Posted: July 3,100.8 hrs on record,Coffee n ridin',No one has rated this review as helpful yet,Recommended
570,Posted: July 3,200.7 hrs on record,"One of the best rpg's that ever came out!!!, for someone that is an rpg fan and has not played it yet it's a pure travesty to not buy it at this price from the summer sales!.",No one has rated this review as helpful yet,Recommended
571,Posted: July 3,166.3 hrs on record,An amazing game made by an amazing company. Different gameplay compared to the other 2 witchers and by far my favorite. The only con to this game is that it is a trilogy and will not have another game after it :(. By far one of if not my most recommended games to play.,1 person found this review helpful,Recommended
572,Posted: July 3,72.8 hrs on record,Great game with a very immersive story and a plethora of content both in the main game and dlc,No one has rated this review as helpful yet,Recommended
573,Posted: July 3,210.9 hrs on record,Best RPG I've ever had a chance to play! Great story in a massive open world.,No one has rated this review as helpful yet,Recommended
574,Posted: July 3,58.1 hrs on record,"Honestly, unlike many, I didn't find the story particularly compelling. Unfortunately, the story's all this game has going for it, as the combat is stale and gets old after the first few hours.",71 people found this review helpful24 people found this review funny,Not Recommended
575,Posted: July 3,23.0 hrs on record,Tasty and delicious,No one has rated this review as helpful yet,Recommended
576,Posted: July 3,90.5 hrs on record,Found this game overwhelming at first. But when I gave it a little bit of time I will have to give it a 9/10 after beating around 50% of it.,No one has rated this review as helpful yet,Recommended
577,Posted: July 3,23.0 hrs on record,"Its real neat, i mean like real neat",No one has rated this review as helpful yet,Recommended
578,Posted: July 3,147.6 hrs on record,Cannot recommend enough. 10/10 RPG,No one has rated this review as helpful yet,Recommended
579,Posted: July 3,104.0 hrs on record,"Not much needs to be said, this game is amazing. If you don't have it, get it. If it is on sale or not, don't worry, it's worth every bit of whatever you throw at it.I don't like replaying games, but this, along with Horizon is one of the two I can play over and over.",1 person found this review helpful,Recommended
580,Posted: July 3,153.9 hrs on record,Love this game i have over 100 hours and i still haven't finished the DLC nor have i really touched side stuff. The story line and characters are amazing it's one of the most relaxing and immersive RPGS in my opinion. The fact that you also can restart the game from your level after completing the story is awesome as you can make different decisions and relive the game while getting better gear. Honestly one of the best ideas i've seen. It's worth a buy especially while on sale!,No one has rated this review as helpful yet,Recommended
581,Posted: July 3,34.7 hrs on record,Gud.,No one has rated this review as helpful yet,Recommended
582,Posted: July 3,89.9 hrs on record,"One of the best games I've ever played and at it's current GOY edition price, it's a no-brainer.",No one has rated this review as helpful yet,Recommended
583,Posted: July 3,98.6 hrs on record,Geraldo good EA bad,No one has rated this review as helpful yet,Recommended
584,Posted: July 3,188.8 hrs on record,game good,No one has rated this review as helpful yet,Recommended
585,Posted: July 3,71.4 hrs on record,Epic gamer moment,No one has rated this review as helpful yet,Recommended
586,Posted: July 3,32.5 hrs on record,"yep, good game. a bit of a grind to level up sometimes, but all good.",No one has rated this review as helpful yet,Recommended
587,Posted: July 3,165.6 hrs on record,Geraldt Riverio,No one has rated this review as helpful yet,Recommended
588,Posted: July 3,195.8 hrs on record,"It could already be downloading, but you're too busy reading this review.",No one has rated this review as helpful yet,Recommended
589,Posted: July 3,423.8 hrs on record,good game pls make witcher 3 wild hunt 2,No one has rated this review as helpful yet,Recommended
590,Posted: July 3,111.5 hrs on record,"The best RPG out yet. 10/10 storytelling, great characters, awesome mods available, literally nothing to complain. I recommend this to everyone who enjoys role playing games and likes an immersive and believable game world.",1 person found this review helpful,Recommended
591,Posted: July 3,67.2 hrs on record,Its the best. Fo real,No one has rated this review as helpful yet,Recommended
592,Posted: July 3,493.2 hrs on record,BEST SINGLEPLAYER GAME TO DATE,1 person found this review helpful2 people found this review funny,Recommended
593,Posted: July 3,67.5 hrs on record,"Just finished it, after 35 hours in this save, and couldn't recommend it more.If you want hot sorceresses, giant monsters and twin swords, this game is for you.Can't recommend it any more.",No one has rated this review as helpful yet,Recommended
594,Posted: July 3,91.5 hrs on record,Great if you have the time but if you are fickle about combat systems then you should watch the clock so you have time to return it,No one has rated this review as helpful yet,Recommended
595,Posted: July 3,75.1 hrs on record,What a great game.,No one has rated this review as helpful yet,Recommended
596,Posted: July 3,232.7 hrs on record,Is ggod,No one has rated this review as helpful yet,Recommended
597,Posted: July 3,147.6 hrs on record,Great game,No one has rated this review as helpful yet,Recommended
598,Posted: July 3,281.2 hrs on record,Love this game.  Highly recommend.,No one has rated this review as helpful yet,Recommended
599,Posted: July 3,6.6 hrs on record,u need to play through the first couple hours for it to be fun and it makes me bored sometimes idk,2 people found this review helpful2 people found this review funny,Not Recommended
600,Posted: July 3,79.5 hrs on record,Very good,No one has rated this review as helpful yet,Recommended
601,Posted: July 3,233.1 hrs on record,"this gray haired guy is a little crazy, but he sure knows his way around monsters",No one has rated this review as helpful yet,Recommended
602,Posted: July 3,108.4 hrs on record,"A true masterpiece! Easily the game I have enjoyed the most playing, excelling in every single aspect within the genre.I could talk about all the strenghts this game has, but it all has been said before by many before me, so I'll just say this is a game that every person interested in RPG's should play.",1 person found this review helpful,Recommended
603,Posted: July 3,22.5 hrs on record,This game is an RPG master piece.  If you love games you must experience it.,No one has rated this review as helpful yet,Recommended
604,Posted: July 3,34.1 hrs on record,"Nearly 40hrs in, no end in sight. 10/10, would play again.",No one has rated this review as helpful yet,Recommended
605,Posted: July 3,66.0 hrs on record,Easily one of the best games I've played. Put in a good deal of hours. Can't wait for Cyberpunk 2077!,No one has rated this review as helpful yet,Recommended
606,Posted: July 3,80.7 hrs on record,yes.,No one has rated this review as helpful yet,Recommended
607,Posted: July 3,78.4 hrs on record,"Completely worth it at full price, on sale you'd have to be crazy not to get it. One of the best if not the best game of this gaming era.",1 person found this review helpful,Recommended
608,Posted: July 3,163.2 hrs on record,I'd buy the game again.,No one has rated this review as helpful yet,Recommended
609,Posted: July 3,79.7 hrs on record,This game is fantastic. It looks better than most games out currently and the story is great.,No one has rated this review as helpful yet,Recommended
610,Posted: July 3,310.0 hrs on record,One of the best games of the decadeBiggest problem is that the middle of the game story is just kinda not that interesting.,No one has rated this review as helpful yet,Recommended
611,Posted: July 3,388.0 hrs on record,Amazing open world game,No one has rated this review as helpful yet,Recommended
612,Posted: July 3,91.1 hrs on record,"After finishing the campaign, I can easily say that this is the single most amazing, PERFECT RPG game i have ever played. The story, graphics, game play, combat, dialogue cut scenes, EVERYTHING is amazing. Such a massive open world (Sort of, divided into separate maps) and many side quests that are just as intimate as the main story, a lot of them actually being tied to the main quest, which for once in my gaming experience is a 10/10 story. I was first scared to approach this game because i had never read the books upon which they're based or played any of the previous games. Not to worry though, you will catch up quickly and there is absolutely no need to play any of the previous games to understand this one. There's still so much I can go back and do, including the DLC which I've heard is the length of a full game themselves. Minor complaints about bugs and optimization as this ran smoothly on my PC with few exceptions and bugs. At any price, this game is absolutely worth it.",No one has rated this review as helpful yet,Recommended
613,Posted: July 3,216.2 hrs on record,It's just good,No one has rated this review as helpful yet,Recommended
614,Posted: July 3,77.9 hrs on record,This game makes you FEEL like a frying pan,No one has rated this review as helpful yet,Recommended
615,Posted: July 3,35.6 hrs on record,"Best Open World RPG that's currently on PC. The writing is some of the best I've ever seen, however it is a little confusing at the beginning because this is the last game in the trilogy, which is also based on eight novels which were originally written in Polish, so trying to figure out what's happening is hard as hell. Once you get through the first fifteen or so hours; you will love this game, all the characters are interesting, beautiful, funny, and down to Earth. The quests feel like the developers really care about them, instead of just being in the game for a statistic. The DLC's, are masterfully written and detailed and are well-worth your money. The world is filled with things to do, and the acting (for the main/side characters) is amazing! The characters feel so authentic, with the fantastic acting paired with the great detail put into their faces, they feel like real people.The game should take around 100 hours to complete, but I've spent well over the 500 mark (on different platform) and could very easily spend another 500, no problem. And I would spend $60 for this game again, and again, and again.",No one has rated this review as helpful yet,Recommended
616,Posted: July 3,53.4 hrs on record,"What a phenomenal game, finally done with the main story after 50hrs ~ and now I am about to do the expansions, the story seemed  unimportant at first since it was my first time playing a witcher game, nonetheless I grew to love the characters and the plot line that unfolded, also the in game glossary really helped when I needed to know a characters backstory. There is more than enough to keep you occupied, with side quests feeling like main storyline quests and multiple witcher contracts to do, it is a game filled with content. I recommend it at full and discounted price it is well worth your money.",1 person found this review helpful,Recommended
617,Posted: July 3,194.6 hrs on record,yed :),1 person found this review helpful,Recommended
618,Posted: July 3,74.5 hrs on record,best game ever,No one has rated this review as helpful yet,Recommended
619,Posted: July 3,101.8 hrs on record,Amazing gameplay and a bunch of content/. I dont think anyone would ever regret buying this game.,1 person found this review helpful,Recommended
620,Posted: July 3,173.9 hrs on record,My favorite game of all time,No one has rated this review as helpful yet,Recommended
621,Posted: July 3,3.8 hrs on record,Great game. Easily immersed into the world and story. Many hours can be put into this game.,1 person found this review helpful,Recommended
622,Posted: July 3,54.2 hrs on record,perfect game,No one has rated this review as helpful yet,Recommended
623,Posted: July 3,49.5 hrs on record,Great game! One of the best RPGs available.,No one has rated this review as helpful yet,Recommended
624,Posted: July 3,128.3 hrs on record,"CDPR just re-defined how impressive a game could be, Thanks for bringing us such a adventure.",No one has rated this review as helpful yet,Recommended
625,Posted: July 3,41.2 hrs on record,Great,No one has rated this review as helpful yet,Recommended
626,Posted: July 3,37.5 hrs on record,It's pretty good,No one has rated this review as helpful yet,Recommended
627,Posted: July 3,63.7 hrs on record,Not much else besides to say that this game is a top notch game,No one has rated this review as helpful yet,Recommended
628,Posted: July 3,10.6 hrs on record,good,No one has rated this review as helpful yet,Recommended
629,Posted: July 3,61.9 hrs on record,"This game is really good, but has some glaring flaws in it. However, its easy to look past them and enjoy this game regardless.Good:Graphics Characters AreasStory/QuestsBad:MovementCombat is a bit wonkyOverall this is a great game and I highly recommend it. Consult other reviews if not convinced.",No one has rated this review as helpful yet,Recommended
630,Posted: July 3,186.9 hrs on record,gr8 game,No one has rated this review as helpful yet,Recommended
631,Posted: July 3,150.4 hrs on record,Pretty good.,No one has rated this review as helpful yet,Recommended
632,Posted: July 3,14.1 hrs on record,better love story than twilight,No one has rated this review as helpful yet1 person found this review funny,Recommended
633,Posted: July 3,2.3 hrs on record,Remarkable world design.,No one has rated this review as helpful yet,Recommended
634,Posted: July 3,285.2 hrs on record,This is the greatest open world game on the market to date,2 people found this review helpful,Recommended
635,Posted: July 3,0.9 hrs on record,GOD,1 person found this review helpful,Recommended
636,Posted: July 3,72.2 hrs on record,Absolutely magnificent game.,1 person found this review helpful,Recommended
637,Posted: July 3,9.3 hrs on record,best game ever <3,No one has rated this review as helpful yet,Recommended
638,Posted: July 3,44.3 hrs on record,"Amazing, just amazing",1 person found this review helpful,Recommended
639,Posted: July 3,69.7 hrs on record,"Best game of all time, how in the world is the GOTY edition down to $15.00? If you enjoy having fun, buy this game now, and join the league of men and women that worship CDPR!",1 person found this review helpful,Recommended
640,Posted: July 3,123.5 hrs on record,"Product received for free
 Its a great game . In fact one of the greatest good gameplay,story,graphics and so on.But there are 2 annoying Geralts horse and the f£$king fall damage.Plus some minor things like repetitive quests horse glitches+cut-scenes .But you can  ignore  those minor things thanks to the amazing game",No one has rated this review as helpful yet,Recommended
641,Posted: July 3,70.8 hrs on record,"this game is ridiculously good, i always have something to do on it, amazing characeters. And this game made me read books, ♥♥♥♥, i'm immersed on this universe of The Witcher.",1 person found this review helpful,Recommended
642,Posted: July 3,238.0 hrs on record,This. Needs to be VR. :),No one has rated this review as helpful yet,Recommended
643,Posted: July 3,90.5 hrs on record,"This game is an AAA benchmark. This is what all other AAA games should be measured against.Rich story? Check.Great graphics? Check.Tons of stuff to do? Check.Free DLC? Check.And before you play this one (although you could totally do this standalone), go back and pick up Witcher 1 and 2 super cheap, and play those. Learn the story, watch everything improve, and you'll have a much better time when you get to this game.Buy this if you don't have it already.",1 person found this review helpful,Recommended
644,Posted: July 3,17.5 hrs on record,12 Dads out of 10,No one has rated this review as helpful yet,Recommended
645,Posted: July 3,318.7 hrs on record,One of my Favorite Games Ever of All Time! Great Game Over All!,1 person found this review helpful,Recommended
646,Posted: July 3,197.3 hrs on record,"If you haven't played 'The Witcher 3: Wild Hunt', you are missing out.  Incredible gameplay, stunning visuals, gut-wrenchingly emotional branching narratives, and one of the most iconic soundtracks in gaming history all come together in CD Projekt Red's masterpiece experience.  If you're excited for Cyberpunk 2077 (as many of us are), TW3:WH is an excellent first step in learning what to expect from these incredible developers.  I don't want to say too much, because this is a legitimate must-play game, and it only gets better with the DLC content.  Every minute of my nearly 200 hours in this game were spent in giddy, childish glee.Do the right thing.  Buy this game and play it.",2 people found this review helpful,Recommended
647,Posted: July 3,57.8 hrs on record,BEST,No one has rated this review as helpful yet,Recommended
648,Posted: July 3,129.7 hrs on record,Good game.,No one has rated this review as helpful yet,Recommended
649,Posted: July 3,19.4 hrs on record,♥♥♥♥♥♥♥♥ так стоит мало купил за 240 гривен готи эдишн теперь ♥♥♥♥♥♥♥♥ец мало стоит ♥♥♥♥♥♥♥♥♥♥♥♥♥♥ фолаут стоит 390 грн а ведьмак со всеми длс 170,1 person found this review helpful,Recommended
650,Posted: July 3,66.8 hrs on record,moro tommi,No one has rated this review as helpful yet,Recommended
651,Posted: July 3,279.8 hrs on record,Best game.,No one has rated this review as helpful yet,Recommended
652,Posted: July 3,98.7 hrs on record,This a good game,No one has rated this review as helpful yet,Recommended
653,Posted: July 3,131.6 hrs on record,one of the best games out there to date,No one has rated this review as helpful yet,Recommended
654,Posted: July 3,72.3 hrs on record,good game thank u so much,No one has rated this review as helpful yet,Recommended
655,Posted: July 3,6.8 hrs on record,Best game ever!,No one has rated this review as helpful yet,Recommended
656,Posted: July 3,235.8 hrs on record,Seriously one of the best games I have ever played,No one has rated this review as helpful yet,Recommended
657,Posted: July 3,170.4 hrs on record,Best Game,1 person found this review helpful,Recommended
658,Posted: July 3,56.4 hrs on record,Is good game,No one has rated this review as helpful yet,Recommended
659,Posted: July 3,58.4 hrs on record,"Only bad thing about this game is there is literally only white people, there is quite literally zero people of color in the entire main game.  And roach gets stuck on ♥♥♥♥ing everything you try to ride past.",No one has rated this review as helpful yet1 person found this review funny,Recommended
660,Posted: July 3,42.4 hrs on record,A must have for any gamers that enjoy a singleplayer masterpiece!,No one has rated this review as helpful yet,Recommended
661,Posted: July 3,7.1 hrs on record,Awesome as a possum decapitating a nekker!,No one has rated this review as helpful yet,Recommended
662,Posted: July 3,72.9 hrs on record,Awsome story.That's all,No one has rated this review as helpful yet,Recommended
663,Posted: July 3,87.1 hrs on record,Great story and plenty of gameplay!,No one has rated this review as helpful yet,Recommended
664,Posted: July 3,16.1 hrs on record,Great,2 people found this review helpful,Recommended
665,Posted: July 3,77.1 hrs on record,Must have for every player!,No one has rated this review as helpful yet,Recommended
666,Posted: July 3,5.0 hrs on record,Good game,No one has rated this review as helpful yet,Recommended
667,Posted: July 3,113.9 hrs on record,Get it,No one has rated this review as helpful yet,Recommended
668,Posted: July 3,51.2 hrs on record,one of the best rpgs of all time,No one has rated this review as helpful yet,Recommended
669,Posted: July 3,28.0 hrs on record,very good,No one has rated this review as helpful yet,Recommended
670,Posted: July 3,87.2 hrs on record,One of my favourite games of all times such an immersive world and story. Defenetily a must buy,No one has rated this review as helpful yet,Recommended
671,Posted: July 3,9.6 hrs on record,The Witcher 3: Side Quest Hunt,No one has rated this review as helpful yet,Recommended
672,Posted: July 3,147.8 hrs on record,Probably the best RPG I've ever played. An incredibly engaging story with lots of sidequests.Strongly recommended!,No one has rated this review as helpful yet,Recommended
673,Posted: July 3,49.8 hrs on record,Playing this game is one of the best things that happened in my life!,No one has rated this review as helpful yet,Recommended
674,Posted: July 3,46.4 hrs on record,Good Game,No one has rated this review as helpful yet,Recommended
675,Posted: July 3,32.1 hrs on record,"Product received for free
 Yessssssss",No one has rated this review as helpful yet,Recommended
676,Posted: July 3,227.9 hrs on record,deserved I guess,No one has rated this review as helpful yet,Recommended
677,Posted: July 3,274.3 hrs on record,One of the greatest games of all time. I would recommend playing this game to anyone with the upmost confidence that they will enjoy it.,No one has rated this review as helpful yet,Recommended
678,Posted: July 3,9.1 hrs on record,wow nice game,No one has rated this review as helpful yet,Recommended
679,Posted: July 3,60.3 hrs on record,It's fun,No one has rated this review as helpful yet,Recommended
680,Posted: July 3,48.5 hrs on record,This game is a must. Is one of my top 5 favorite games of all time,No one has rated this review as helpful yet,Recommended
681,Posted: July 3,5.1 hrs on record,ql,No one has rated this review as helpful yet,Recommended
682,Posted: July 3,1.3 hrs on record,i got this game the day it ccame out on gog it came with one of my 970 video cards ive put hundreds of hours into it the story is great combat is fun and tricky at times the environment and atmosphere of the game are great i highly recomend this gam eits one of my top 5 fav of all time,No one has rated this review as helpful yet,Recommended
683,Posted: July 3,202.7 hrs on record,Wow,No one has rated this review as helpful yet,Recommended
684,Posted: July 3,199.4 hrs on record,Just buy and play. You won't regret. A true masterpiece. 200 hours for complete playthrough of base game and all dlc's. This is how you make a game.,No one has rated this review as helpful yet,Recommended
685,Posted: July 3,209.5 hrs on record,"A very solid game. It has rich story telling that is very immersive. It looks great and the fighting and magic are fun, though it gets a  little repetitive after a while. The world is huge and side quests are interesting and well flushed out. I would recommend it.",No one has rated this review as helpful yet,Recommended
686,Posted: July 3,19.5 hrs on record,good,No one has rated this review as helpful yet,Recommended
687,Posted: July 3,115.7 hrs on record,wowie. what a good game. many side quests such attention to detail. very polished. much fun to be had. but also bad. buggy. and broken at times. good time sink if you're a completionist lots to do. storys not terrible but the 'choices' you make have little to no impact aside from 2-3 major ones? but how can you really tell the difference between these and other conversation choices? you cannot. oh well. gwent is OK,No one has rated this review as helpful yet,Not Recommended
688,Posted: July 3,148.0 hrs on record,Awwsome,No one has rated this review as helpful yet,Recommended
689,Posted: July 3,163.6 hrs on record,Why haven't you played this game yet ? Its too good to pass up Yennefer/All of the girls,No one has rated this review as helpful yet,Recommended
690,Posted: July 3,183.4 hrs on record,"Works like a charm with proton for Linux, completed to end, including both DLC. The game is GREAT, one of my fav in the role playing games genre",No one has rated this review as helpful yet,Recommended
691,Posted: July 3,18.2 hrs on record,i love this game! i've read the books and i couldn't have wished for a better game to continue the saga.,No one has rated this review as helpful yet,Recommended
692,Posted: July 3,76.3 hrs on record,"this game is just incredible. It doesn't only have an amazing story, but it is also one of the best open world games ever created, with unprecedented variety, well made side quests and the perfect environment to sink dozens of hours.Furthermore, your choices really change the outcome and the ending that you get. And as a result of that, there is a lot of replayability value.",No one has rated this review as helpful yet,Recommended
693,Posted: July 3,310.1 hrs on record,Only SJW/NPC's do not like this game and that is more then enough to know its a great title.,No one has rated this review as helpful yet,Recommended
694,Posted: July 3,213.1 hrs on record,"really good game with deep and engaging characters, pretty graphics, fun gameplay, amazing story and atmosphere, and great music that really fits the theme. oh and witty dialogueonly nitpick i have is that combat movement can be a bit clunky at timesthe best open-world RPG i have played and an absolute steal at 70% off10/10",No one has rated this review as helpful yet,Recommended
695,Posted: July 3,89.1 hrs on record,Its alright,No one has rated this review as helpful yet,Recommended
696,Posted: July 3,50.3 hrs on record,Nice RPG with nice story line and combat. You can make your own decisions and use the same decisions that you made in witcher 2.story 10/10caracters 10/10combat 10/10atmosphere 10/10,No one has rated this review as helpful yet,Recommended
697,Posted: July 3,103.2 hrs on record,awesome,No one has rated this review as helpful yet,Recommended
698,Posted: July 3,179.5 hrs on record,A masterpiece,No one has rated this review as helpful yet,Recommended
699,Posted: July 3,34.5 hrs on record,GREAT GAME just what you would expect from an open world game,No one has rated this review as helpful yet,Recommended
700,Posted: July 3,5.8 hrs on record,If i'm suicidal I just play this game and I feel better. thank you CD projekt red.,1 person found this review helpful,Recommended
701,Posted: July 3,192.4 hrs on record,Why are you looking down here?Just buy it,No one has rated this review as helpful yet,Recommended
702,Posted: July 3,94.9 hrs on record,10/10,No one has rated this review as helpful yet,Recommended
703,Posted: July 3,28.5 hrs on record,"I'm only scratching the surface of this game currently, but I have to say that this game is so captivating. I can literally get lost in this game and still have fun doing side quests. So far 10/10.",No one has rated this review as helpful yet,Recommended
