,date_posted,playtime,review,helpful_funny,recommended
516,Posted: July 5,120.3 hrs on record,"Expansive game with tons of content, made me want to buy the books to get more indepth view of the world of the Witcher series.",No one has rated this review as helpful yet,Recommended
517,Posted: July 5,12.8 hrs on record,"Hands down, my favorite game of all time. I've probably replayed this game 7 times now.This is my first time playing it on PC. I prefer a controller to mouse and keyboard for this game.",No one has rated this review as helpful yet,Recommended
518,Posted: July 5,317.4 hrs on record,"The Witcher 3 is one of, if not the best open-world RPG I've ever played, and includes some of the best DLC I've ever seen in a game.",No one has rated this review as helpful yet,Recommended
519,Posted: July 5,119.2 hrs on record,"Finished the vanilla and both dlc expansions, and just starting my new game +, one of my favourite game of all time definetly in my top 3. the story is very ingrossing, and the side quests are never just generic go get me this or kill that, there is always a moral disicion.  Pros:-Great story-Interesting side quests-Great sound trackCons:-Not my style of skill system, but works for the game.-Not a fan of the nudityMy final verdict 9.5/10",No one has rated this review as helpful yet,Recommended
520,Posted: July 5,30.7 hrs on record,Its good,No one has rated this review as helpful yet,Recommended
521,Posted: July 5,202.4 hrs on record,Best game in my Library love this game!,No one has rated this review as helpful yet,Recommended
522,Posted: July 5,77.8 hrs on record,Great game with immersive story. made me go back and play the first two witcher games. great  pick up during a sale,No one has rated this review as helpful yet,Recommended
523,Posted: July 5,39.4 hrs on record,an empty world with like 3 interesting quests ♥♥♥♥ combat and too many glitches,No one has rated this review as helpful yet,Recommended
524,Posted: July 5,0.4 hrs on record,"definitely in my top 5 games of all time, a masterpiece",No one has rated this review as helpful yet,Recommended
525,Posted: July 5,528.5 hrs on record,"""Medallion's humming""",No one has rated this review as helpful yet,Recommended
526,Posted: July 5,154.7 hrs on record,Great game!!!!,No one has rated this review as helpful yet,Recommended
527,Posted: July 5,382.8 hrs on record,The best game I ever played in awhile! Beautiful setting with a great story. Game play is magnificent and has good replayablity. 10/10 for me.,No one has rated this review as helpful yet,Recommended
528,Posted: July 5,151.8 hrs on record,"An excellent RPG. Combat isn't the focus of the title, but the story and characters more than make up for it.",No one has rated this review as helpful yet,Recommended
529,Posted: July 5,150.8 hrs on record,its ok,No one has rated this review as helpful yet,Recommended
530,Posted: July 5,1.0 hrs on record,horny and spooky,1 person found this review helpful,Recommended
531,Posted: July 5,67.1 hrs on record,Nice.,No one has rated this review as helpful yet,Recommended
532,Posted: July 5,168.5 hrs on record,The only single player game I can play and fall in love with over and over again... best story telling that has left me from laughing to eyes filled with tears and even at times hate but love that I have for these characters is beyond my own fathom. Fantastic production my CDPR!,No one has rated this review as helpful yet,Recommended
533,Posted: July 5,84.2 hrs on record,"Even with the game being 4 years old I would still say that the game of the year edition is well worth it's $49.99 price tag. It being on sale for $14.99 is a minor miracle and makes it an absolute must-have.This game does open world better then any game to date has, and perhaps ever will.Just buy it dudes.",1 person found this review helpful,Recommended
534,Posted: July 5,19.0 hrs on record,A few hours in and I'm in love it.,No one has rated this review as helpful yet,Recommended
535,Posted: July 5,132.8 hrs on record,Why you looking here just buy the game you know its good.,No one has rated this review as helpful yet,Recommended
536,Posted: July 5,103.5 hrs on record,this is one of the greatest games i could have played.  great story and graphics. camera wil;l take a alittle bit to get used too,No one has rated this review as helpful yet,Recommended
537,Posted: July 5,278.6 hrs on record,Awesome Game!,No one has rated this review as helpful yet,Recommended
538,Posted: July 5,175.8 hrs on record,"Easily the greatest game ever made. Incredible story, engaging combat, top-notch voice acting and the best side quests you'll ever play.",No one has rated this review as helpful yet,Recommended
539,Posted: July 5,49.3 hrs on record,"My adventure with Geralt of Rivia has concluded, finishing all three ""The Witcher"" games.This game was truly breathtaking, with a beautiful open-world and dynamic story telling not to miss out on.The gameplay improved a lot from it's previous title ""The Witcher 2: Assassin's of Kings"".I would recommend to read the novels first, but if you do all the side-quests (From TW1, 2 and 3), it will share some of what the Novels contained.Soundtrack was beautifully written and kinda stuck in my head.' My Happy Ending: Ciri becomes a witcher. Geralt and Yennefer travel far away, together. '10/10 - ""One of the best games of this generation.""Va fail, Gwynbleidd.",No one has rated this review as helpful yet,Recommended
540,Posted: July 5,37.7 hrs on record,"There is nothing bad I can say about this game... played it on the PS4 originally, never got around to completing the DLC. Purchased while on sale with DLC and I'm absolutely hooked again!",No one has rated this review as helpful yet,Recommended
541,Posted: July 5,67.9 hrs on record,verry good yes. 10/10 game,No one has rated this review as helpful yet,Recommended
542,Posted: July 5,44.9 hrs on record,Definitely worth the money. Amazing game,No one has rated this review as helpful yet,Recommended
543,Posted: July 5,175.3 hrs on record,"One of the best games that I have played. Great story and amazing lore, with the worst part of the game being sleightly repetitive combat. With amazing dlc and over a hundred hours of gameplay Witcher 3 is one of the best values in gaming to date.",No one has rated this review as helpful yet,Recommended
544,Posted: July 5,238.8 hrs on record,11/10,No one has rated this review as helpful yet,Recommended
545,Posted: July 5,125.6 hrs on record,simply the best,No one has rated this review as helpful yet,Recommended
546,Posted: July 5,156.5 hrs on record,Played it a second time (first was on PS4) for 156 hours with DLC and (except for the last few hours) it never felt boring. And Iâ€™m NOT the kind to play single player games for that long. And it was only 1 play through.,No one has rated this review as helpful yet,Recommended
547,Posted: July 5,178.4 hrs on record,Finally finished it after two years and attempting to play it on GoG and PS4.It's good. You should play it.,No one has rated this review as helpful yet,Recommended
548,Posted: July 5,77.3 hrs on record,Must buy RPG of the decade!,No one has rated this review as helpful yet,Recommended
549,Posted: July 5,174.6 hrs on record,"Simply perfect! Story will take you mind away, especially last quests :)",No one has rated this review as helpful yet,Recommended
550,Posted: July 5,52.7 hrs on record,its great,No one has rated this review as helpful yet,Recommended
551,Posted: July 5,177.8 hrs on record,"amazing open world game with many things to do and decisions to make. The narrative, the quests, the combat, everything is very fine tuned to a level of perfection.",No one has rated this review as helpful yet,Recommended
552,Posted: July 5,6.8 hrs on record,Great Game.,No one has rated this review as helpful yet,Recommended
553,Posted: July 5,83.4 hrs on record,Well worth your time.,No one has rated this review as helpful yet,Recommended
554,Posted: July 5,82.9 hrs on record,Able to steal food from a bunch of starving orphans 10/10,No one has rated this review as helpful yet,Recommended
555,Posted: July 5,3.5 hrs on record,"For all of the great things said about this game I just can't bring myself to enjoy playing it.I enjoy watching other people play this game, but everytime I play it myself, the controls feel clunky and the gameplay feels slow and boring.I fully understand if this is your favourite game, as I believe the graphics and premise is brilliant, but it just seems it's not for me.A Brexit Breakdown",6 people found this review helpful1 person found this review funny,Not Recommended
556,Posted: July 5,59.9 hrs on record,"Product received for free
 Friend gave this and the two before it as graduation presents and I have to say it has been an amazing experience. Classic rpg feel with free roam and actions. Really good fantasy game!",No one has rated this review as helpful yet,Recommended
557,Posted: July 5,156.7 hrs on record,Really enjoy this game. Graphics are good and enough bunny trails to keep me busy for a long time.,No one has rated this review as helpful yet,Recommended
558,Posted: July 5,29.1 hrs on record,---{Graphics}---☐ You forget what reality is☑ Beautiful☐ Good☐ Decent☐ Bad☐ Don‘t look too long at it☐ Paint.exe---{Gameplay}--- ☐ Very good☑ Good☐ It‘s just gameplay☐ Mehh☐ Starring at walls is better☐ Just don‘t---{Audio}---☐ Eargasm☑ Very good☐ Good☐ Not too bad☐ Bad☐ Earrape---{Audience}---☐ Kids☐ Teens☐ Adults☑ Human☐ Lizards---{PC Requirements}---☐ Check if you can run paint☐ Potato☐ Decent☑ Fast☐ Rich boiiiiii☐ Ask NASA if they have a spare computer---{Difficulity}---☐ Just press ‚A‘☐ Easy☐ Significant brain usage☐ Easy to learn / Hard to master☑ Difficult☐ Dark Souls---{Grind}---☐ Nothing to grind☐ Only if u care about leaderboards/ranks☐ Isnt necessary to progress☑ Average grind level☐ Too much grind☐ You‘ll need a second live for grinding---{Story}---☐ Story?☐ Text or Audio floating around☐ Average☐ Good☑ Lovely☐ It‘ll replace your life ---{Game Time}---☐ Long enough for a cup of coffee☐ Short☐ Average☑ Long☐ To infinity and beyond---{Price}---☐ It’s free!☐ Worth the price☑ If u have some spare money left☐ Not recommended☐ You could also just burn your money ---{Bugs}---☐ Never heard of☑ Minor bugs☐ Can get annoying☐ ARK: Survival Evolved☐ The game itself is a big terrarium for bugs,No one has rated this review as helpful yet,Recommended
559,Posted: July 5,343.9 hrs on record,"A must play. I recommend atleast read the books and play Witcher 2 first for the full experience. Witcher 1 has a good story too, but the combat  system and graphics is very outdated and the story is not as much important.",No one has rated this review as helpful yet,Recommended
560,Posted: July 5,191.1 hrs on record,"The absolute best, maybe ever. These reviews speak for themselves.",No one has rated this review as helpful yet,Recommended
561,Posted: July 5,24.7 hrs on record,"The Witcher 3 is one of the greatest games of all time.Massive open world, where you play as Geralt. So many side missions it's ridiculous, each of which with a really interesting side story. Main missions so far have been fantastic too. This game will provide endless (and I mean endless!) hours of entertainment.Highly recommend!",No one has rated this review as helpful yet,Recommended
562,Posted: July 5,48.4 hrs on record,top,No one has rated this review as helpful yet,Recommended
563,Posted: July 5,275.2 hrs on record,"One of the best RPG's I've played. The best thing about this game is definitely the creative missions which all feel unique, which differs from other RPG's *cough* Fallout 4 *cough*. My only gripe is that when you do a low level mission when your higher level you gain no xp, I'm not against missions having recommended levels but maybe once you reach the recommended level and then further the missions difficulty scales to your character.",No one has rated this review as helpful yet,Recommended
564,Posted: July 5,38.5 hrs on record,What can I say about the witcher that has not already been said.just buy the game and thank me later,72 people found this review helpful5 people found this review funny,Recommended
565,Posted: July 5,73.8 hrs on record,care for a round of gwent?*nods*,No one has rated this review as helpful yet,Recommended
566,Posted: July 5,269.8 hrs on record,Best game of this era,No one has rated this review as helpful yet,Recommended
567,Posted: July 5,283.9 hrs on record,PRAISE GERALDO,No one has rated this review as helpful yet,Recommended
568,Posted: July 5,162.0 hrs on record,is gud,No one has rated this review as helpful yet,Recommended
569,Posted: July 5,117.1 hrs on record,gud gam,No one has rated this review as helpful yet,Recommended
570,Posted: July 5,60.7 hrs on record,Nice,No one has rated this review as helpful yet,Recommended
571,Posted: July 5,48.9 hrs on record,"Personally, I think if you've played 2 you generally know what to expect from the combat. It's not terribly flashy or deep and ""challenging"" is often replaced with ""obnoxious.""I also wasn't ever a fan of Geralt's (English) voice acting. I'm sure cutting two words out of every sentence is some kind of aesthetic choice or faithful carryover from Polish but it just makes him seem really basic.Other than those things though, I really cant find anything to be disappointed with. The story, even the side stories, is incredible, and it's obviously a very beautiful game.",No one has rated this review as helpful yet,Recommended
572,Posted: July 5,250.7 hrs on record,I think the amount of hours I've spent on this game speaks to how much I like it,No one has rated this review as helpful yet,Recommended
573,Posted: July 5,114.1 hrs on record,"Lovin' it! It's a big game, quit your job.",No one has rated this review as helpful yet,Recommended
574,Posted: July 5,151.6 hrs on record,The world is incredibly immersive and has a deep and interesting lore.  The combat is engaging and the quests never felt repetitive to me.  Would definitely recommend.,No one has rated this review as helpful yet,Recommended
575,Posted: July 5,103.1 hrs on record,"This is an excellent game for any fan of the fantasy genre, whether you are familiar with The WItcher or not.The only complaint I have is that the combat can get dull by the end of your play through of the game. The character leveling and upgrading of skills can grow stagnant. Meaning once you have your favorite abilities leveled up and completely enhanced with equipable items and what not, you'll find yourself rotating between a few abilities and doing the same thing over and over again because it is the most effective. This gives the choice of sticking to what you have upgraded and possible get a little bored of the play style you have chosen, or forcing yourself to adapt to another style of play that you do not have upgraded which can be tasking when taking on challenges at your current, higher level. That short sweet embrace of the unfamiliar will not last very long, you will still be doing the same few abilities in no time. But, these are just very picky gripes that I come up with because everything else the game has to offer is fantastic. The presentation, the acting skills at play from the talent behind the characters, the choices the player is tasked with making feel impactful and gives you a sense of agency within the world. No one thing is really ""pointless"" in this game and everything you see that you can interact with has a purpose in one way or another. This is truly a standard in gaming that has been set, but not often is reached by other studios. Excellent work by CD Projekt Red.This is very much worth spending your money on.",No one has rated this review as helpful yet,Recommended
576,Posted: July 5,103.7 hrs on record,its great,No one has rated this review as helpful yet,Recommended
577,Posted: July 5,115.7 hrs on record,The best RPG I've ever played ♡,No one has rated this review as helpful yet,Recommended
578,Posted: July 5,208.1 hrs on record,Love it!,No one has rated this review as helpful yet,Recommended
579,Posted: July 5,48.7 hrs on record,ممتاز,No one has rated this review as helpful yet,Recommended
580,Posted: July 5,18.5 hrs on record,tHE dARk sOULs oF rTS gAMEs,No one has rated this review as helpful yet,Recommended
581,Posted: July 5,31.8 hrs on record,"I don't understand why this game has such a good rating. The combat is so clunky it's basically unplayable. I'm playing on the lowest difficulty (Just story) and I still have hard time to kill anything. And no, I'm not killing high level enemies, rats level 4 shouldn't be tough and eat 80% of my health bar. The movement and targeting system is so weird, the camera spinning around, Gerald jumping at random directions. Often he just decides to sheathe his weapon and fight bare hands. And let's pretend that fighting on horse back is not in the game.The only reason I've been trying to play this game is the story. I read all books and I'm curious what happened after. And from the tutorial area the story looks promising. But man, the combat drives me crazy and I always quit the game in rage because it's the worst and clunkiest combat I've ever seen (and I've seen a lot).",No one has rated this review as helpful yet1 person found this review funny,Not Recommended
582,Posted: July 5,40.7 hrs on record,"Great game, maybe the best fantasy right now on the market!",1 person found this review helpful,Recommended
583,Posted: July 5,6.1 hrs on record,"Best gamer ever can only recommend this to all..  Epic tale and even more epic when you replay the game, because it will be a total different playthrough than your first",3 people found this review helpful,Recommended
584,Posted: July 5,183.4 hrs on record,"Be blown away by the base game, AND THEN play Blood & Wine.  Very nice.",No one has rated this review as helpful yet,Recommended
585,Posted: July 5,111.4 hrs on record,"I cannot express my love for this game. Those XXX scenes just need to be stepped up a bit. I don't pay top $$$ for censored pron, ok?",No one has rated this review as helpful yet1 person found this review funny,Recommended
586,Posted: July 5,230.3 hrs on record,This game is awesome! I put 100's of hours into it,1 person found this review helpful,Recommended
587,Posted: July 5,1.0 hrs on record,One of the best games I've played in my life and I've been at it since the damned Atari!,No one has rated this review as helpful yet,Recommended
588,Posted: July 5,116.4 hrs on record,fun,No one has rated this review as helpful yet,Recommended
589,Posted: July 5,112.5 hrs on record,"Just buy it already, thx.",No one has rated this review as helpful yet,Recommended
590,Posted: July 5,356.8 hrs on record,I'm considering doing my 4th playthrough pretty soon. Fully worth it.,No one has rated this review as helpful yet,Recommended
591,Posted: July 5,2.8 hrs on record,Great Game. Great Storyline.,No one has rated this review as helpful yet,Recommended
592,Posted: July 5,0.3 hrs on record,All time best Gerald of Rivia,No one has rated this review as helpful yet,Recommended
593,Posted: July 5,92.2 hrs on record,"Best game I've ever played, a masterpiece. For the god's sake PLAY IT.",No one has rated this review as helpful yet,Recommended
594,Posted: July 5,131.2 hrs on record,My absolute favorite story game of all time.,No one has rated this review as helpful yet,Recommended
595,Posted: July 5,129.0 hrs on record,I like it.,No one has rated this review as helpful yet,Recommended
596,Posted: July 5,0.8 hrs on record,Its a fun game to play when bored,No one has rated this review as helpful yet,Recommended
597,Posted: July 5,157.3 hrs on record,"Look, if there's some small chance that you haven't heard how awesome this game is already, you can take my word for it. Though I've only had one playthrough, I feel like I've seen so much of the game, and even though I know I'm not even close to seeing all it has to offer, it's still amazing how much The Witcher 3 drew me in and always left me wanting to play more.Just buy it, plain and simple ;)",No one has rated this review as helpful yet,Recommended
598,Posted: July 5,118.9 hrs on record,Such an amazing game.,No one has rated this review as helpful yet,Recommended
599,Posted: July 5,5.0 hrs on record,Pretty good job so far! Gz!,1 person found this review helpful,Recommended
600,Posted: July 5,102.5 hrs on record,amazing game,No one has rated this review as helpful yet,Recommended
601,Posted: July 5,75.4 hrs on record,"Honestly, just buy it. No review needed. One of the best games ever made.",No one has rated this review as helpful yet,Recommended
602,Posted: July 5,0.4 hrs on record,noice,No one has rated this review as helpful yet,Recommended
603,Posted: July 5,87.9 hrs on record,"Amazing game, still relevant all the way in 2019.",1 person found this review helpful,Recommended
604,Posted: July 5,38.4 hrs on record,Best game ever,No one has rated this review as helpful yet,Recommended
605,Posted: July 5,128.8 hrs on record,"Without a doubt the best RPG I've ever played. Takes you to another world that's full and rich with backstory and interesting characters all brought to life by excellent voice acting. Nothing has even come close since playing this, so I would recommend, but know this: once you've played it, everything else will seem a bit empty; maybe still good, but not as good as Witcher 3 was.",No one has rated this review as helpful yet,Recommended
606,Posted: July 5,201.0 hrs on record,One of the best games I've ever played. Screams quality and love. Never a dull moment. Not much else to say that hasn't been said already. Can't wait for Cyberpunk!,2 people found this review helpful,Recommended
607,Posted: July 5,55.0 hrs on record,"OMG I love this game. It is so well written, looks beautifull, and it inspires me alot. Gonna use some of this expirience for creating my D&D advanture I guess!",No one has rated this review as helpful yet,Recommended
608,Posted: July 5,13.0 hrs on record,it had best story in world,No one has rated this review as helpful yet,Recommended
609,Posted: July 5,261.1 hrs on record,"While the game itself is repetitive in how you tackle quests sometimes, the combat system and the story makes this worth to play till the end. 4/5",1 person found this review helpful,Recommended
610,Posted: July 5,145.3 hrs on record,Best game ever,1 person found this review helpful,Recommended
611,Posted: July 5,117.5 hrs on record,Best game. Good DLC. Three Thumbs Up.,1 person found this review helpful,Recommended
612,Posted: July 5,143.0 hrs on record,This game's simply a blessing upon our world.,1 person found this review helpful,Recommended
613,Posted: July 5,5.4 hrs on record,honestly a fun game to play would recomend can be hard to understand but still fun to experince,No one has rated this review as helpful yet,Recommended
614,Posted: July 5,129.0 hrs on record,"Pirated it a long time ago and played it a bunch. It went on sale for less than I've saved up in my Steam Wallet from selling all my cards stuff over the years, so I figured I'd give my money to a company that creates legitimately high quality games. Finally have a legit copy of this fantastic game.",No one has rated this review as helpful yet,Recommended
615,Posted: July 5,137.3 hrs on record,One of the best Open World games i've played to this day. A must have!,No one has rated this review as helpful yet,Recommended
616,Posted: July 5,10.8 hrs on record,Fun,No one has rated this review as helpful yet,Recommended
617,Posted: July 5,85.2 hrs on record,$15 is an absolute steal for the amount of content in this game.,No one has rated this review as helpful yet,Recommended
618,Posted: July 5,72.3 hrs on record,"While I do recommend this game it is not for everyone. The story is beautiful, the combat is a bit weird sometimes and many times it will give you an unsettling feeling (the atmosphere not the combat). I finished quite a few times the game and now I found myself buying it with every DLC again. There is a certain thing that makes someone come back to it and I really can't describe it. At this point I can put among my favorite games.There are people which review it as a bad game. I do understand that the story is not for everyone, some people would prefer ""better combat"" and might find many other stupid reasons. If you don't personally like a game don't buy it. If you don't enjoy it after you got it, it's your problem. The developers made such a great game and I don't see why should some people simply ignore all the effort they've put in it.In the end the game has very good graphics. Lower end PCs can handle it without much effort though not on ultra graphics. The combat is interesting as you have to prepare for most of the encounters and you can find clues about what to do or where to go from random npc chatter.I will rate it 10/10 even with the few bugs that might occur during the gameplay. It's simply amazing.",No one has rated this review as helpful yet,Recommended
619,Posted: July 5,25.6 hrs on record,Absolutely LOVE the game and I'm pretty sure I'm barely finished with it.,No one has rated this review as helpful yet,Recommended
620,Posted: July 5,177.0 hrs on record,"Product received for free
 Amazing game with an incredible story line.",No one has rated this review as helpful yet,Recommended
621,Posted: July 5,42.7 hrs on record,GOOD,No one has rated this review as helpful yet,Recommended
622,Posted: July 5,88.2 hrs on record,praise geraldo,No one has rated this review as helpful yet,Recommended
623,Posted: July 5,116.5 hrs on record,This game makes me feel like a big man,No one has rated this review as helpful yet,Recommended
624,Posted: July 5,137.5 hrs on record,Best game ever!!!!,No one has rated this review as helpful yet,Recommended
625,Posted: July 5,100.0 hrs on record,This game is incredibly polished and I can't recommend it enough. One of the only open world games I enjoyed because it didn't feel like the developer just took the regular amount of content and splattered it across the world. CDPR filled the world to make it an actual open world.,No one has rated this review as helpful yet,Recommended
626,Posted: July 5,152.3 hrs on record,Breathtaking!!,No one has rated this review as helpful yet,Recommended
627,Posted: July 5,18.5 hrs on record,is bad,No one has rated this review as helpful yet,Not Recommended
628,Posted: July 5,46.1 hrs on record,Great Game! Spent 80 hrs and still have not finished the main story,No one has rated this review as helpful yet,Recommended
629,Posted: July 5,163.9 hrs on record,Pretty litty,No one has rated this review as helpful yet,Recommended
630,Posted: July 5,132.7 hrs on record,"Ok yeah the open world is the biggest selling point but damn dude, the story was awesome",No one has rated this review as helpful yet,Recommended
631,Posted: July 5,8.9 hrs on record,Great game to distract you from depression!,2 people found this review helpful,Recommended
632,Posted: July 5,189.2 hrs on record,"Great story, looks great",No one has rated this review as helpful yet,Recommended
633,Posted: July 5,100.6 hrs on record,amazing amzing game,No one has rated this review as helpful yet,Recommended
634,Posted: July 5,116.3 hrs on record,Probably the best single-player RPG I've played.,No one has rated this review as helpful yet,Recommended
635,Posted: July 5,7.5 hrs on record,Love this game!,No one has rated this review as helpful yet,Recommended
636,Posted: July 5,2.7 hrs on record,this game is the ideal single player game if you have the money i recomend it with all of my heart,No one has rated this review as helpful yet,Recommended
637,Posted: July 5,36.8 hrs on record,Best game ever. Nothing more to say.,No one has rated this review as helpful yet,Recommended
638,Posted: July 5,8.8 hrs on record,Masterpiece!,No one has rated this review as helpful yet,Recommended
639,Posted: July 5,200.3 hrs on record,An amazing game,No one has rated this review as helpful yet,Recommended
640,Posted: July 5,6.4 hrs on record,Great game.,No one has rated this review as helpful yet,Recommended
641,Posted: July 5,27.9 hrs on record,Great game!,No one has rated this review as helpful yet,Recommended
642,Posted: July 5,57.1 hrs on record,"This game is just a beautiful work of art. The lore, the people, the monsters, the loot. It keeps you going and wanting more. I had the game on ps4 when it first came out so I can say with confidence. If you like single player rpg kinda games, this NEEDS to be in your inventory.",No one has rated this review as helpful yet,Recommended
643,Posted: July 5,108.3 hrs on record,♥♥♥♥♥♥♥♥♥♥♥♥ая игра!,No one has rated this review as helpful yet,Recommended
644,Posted: July 5,18.1 hrs on record,Um dos jogos mais bem feitos que já tive oportunidade de jogar...,No one has rated this review as helpful yet,Recommended
645,Posted: July 5,80.3 hrs on record,"Best game of the times, graphics, sounds, voices, gameplay, great history, craft system, monsters diversity where you find different fighting mechanics...It will be difficult for some other game to win this one!",No one has rated this review as helpful yet,Recommended
646,Posted: July 5,31.7 hrs on record,have played a total of almost 3000 hours it's just ♥♥♥♥ing amazing ye,No one has rated this review as helpful yet,Recommended
647,Posted: July 5,217.6 hrs on record,pretty good,No one has rated this review as helpful yet,Recommended
648,Posted: July 5,62.5 hrs on record,Best RPG!,No one has rated this review as helpful yet,Recommended
649,Posted: July 5,197.7 hrs on record,Best Ever Don't think buy it,No one has rated this review as helpful yet,Recommended
650,Posted: July 5,212.6 hrs on record,"Do yourself a favour and get this game, play it, play it again, and then some more.",1 person found this review helpful,Recommended
651,Posted: July 5,4.2 hrs on record,gg,No one has rated this review as helpful yet,Recommended
652,Posted: July 5,0.8 hrs on record,"One of the best games ever made. Everything is incredible from the graphics to the game play, music, lore, atmosphere, and story. Incredible achievement by the developers. And replaying it so many times just gets me more excited for Cyberpunk.",No one has rated this review as helpful yet,Recommended
653,Posted: July 5,7.2 hrs on record,Nice,No one has rated this review as helpful yet,Recommended
654,Posted: July 5,39.4 hrs on record,best game,1 person found this review helpful,Recommended
655,Posted: July 5,38.9 hrs on record,"portals bad, horse good",No one has rated this review as helpful yet,Recommended
656,Posted: July 5,117.9 hrs on record,THE GOAT of RPG Games,No one has rated this review as helpful yet,Recommended
657,Posted: July 5,4.6 hrs on record,"I bought this game because of the great reviews this series has, but frankly I'm disappointed. The combat is clunky and repetitive, the characters are unlikable and boring. I playing for 4 hours hoping for a great story, but my expectations for the game dropped and dropped as my play time increased, while somehow, this game delivers less and less. Geralt's voice acting made me want to refund the game after the first cut scene, but who's counting anyways. The game can't run above 20 fps after just 10 min of game play and here are my computers specs: 2.8-GHz Intel Core i7-7700HQ CPU, an Nvidia GeForce GTX 1060 GPU with 3GB of VRAM, 16GB of RAM and a 512GB NVMe SSD. I'm was not mad, or upset I'm was just disappointed by one of gaming's most trusted and respected developers, and just hoping for a refund, but yeah, I didn't get a refund.Anyways, this has been by far the worst experience I've had with gaming.",No one has rated this review as helpful yet,Not Recommended
658,Posted: July 5,86.8 hrs on record,Good game top 10 ive ever played,No one has rated this review as helpful yet,Recommended
659,Posted: July 5,133.5 hrs on record,"Game of the Year, highly recommended.",No one has rated this review as helpful yet,Recommended
660,Posted: July 5,161.9 hrs on record,great story great gameplay,No one has rated this review as helpful yet,Recommended
661,Posted: July 5,156.1 hrs on record,Hands down best single player game ever made.,No one has rated this review as helpful yet,Recommended
662,Posted: July 5,147.2 hrs on record,"Geniunely one of, if not the best game I've ever played.",No one has rated this review as helpful yet,Recommended
663,Posted: July 5,183.8 hrs on record,Geralt is pretty epic.  SUPA FUN GAME,No one has rated this review as helpful yet,Recommended
664,Posted: July 5,40.3 hrs on record,All time favorite game,No one has rated this review as helpful yet,Recommended
665,Posted: July 5,129.0 hrs on record,"one of the best story games out there, i have slept on this game for the past few years , i should have bought it alot sooner",No one has rated this review as helpful yet,Recommended
666,Posted: July 5,27.6 hrs on record,"After not playing the Witcher 3 until my friend pestered me for weeks to buy it, I am certainly glad I did. I am nowhere near completing the game and every time I play it something new happens. The world is vast and (depending on your system) the graphics are amazing. The story is rich and intriguing and keeps me playing.",No one has rated this review as helpful yet,Recommended
667,Posted: July 5,0.1 hrs on record,Certainly the best RPG out there.,No one has rated this review as helpful yet,Recommended
668,Posted: July 5,158.6 hrs on record,What can I say u can ♥♥♥♥ a witch then kill her Oj LIKES THAT.,No one has rated this review as helpful yet,Recommended
669,Posted: July 5,188.0 hrs on record,greatest game ever made,No one has rated this review as helpful yet,Recommended
670,Posted: July 5,1.9 hrs on record,.,No one has rated this review as helpful yet,Recommended
671,Posted: July 5,379.3 hrs on record,AN ABSOLUTELY MUST PLAY!,No one has rated this review as helpful yet2 people found this review funny,Recommended
672,Posted: July 5,193.1 hrs on record,Good,No one has rated this review as helpful yet,Recommended
673,Posted: July 5,208.7 hrs on record,Good!,No one has rated this review as helpful yet,Recommended
674,Posted: July 5,384.7 hrs on record,"Even after years and multiple plays, this game remains at the pinnacle point of gaming for me. Rich narrative. Gorgeous setting and exhilarating combat, what more could a humble gamer ask for. Well done CD project red!",No one has rated this review as helpful yet,Recommended
675,Posted: July 5,155.1 hrs on record,My favorite game,No one has rated this review as helpful yet,Recommended
676,Posted: July 5,69.8 hrs on record,Amazing game. Thoroughly enjoyed the story and it took me around 60 hours to complete the base game.,No one has rated this review as helpful yet,Recommended
677,Posted: July 5,83.9 hrs on record,"Good game, buy it already! !!!!11",No one has rated this review as helpful yet,Recommended
678,Posted: July 5,12.0 hrs on record,It just keeps getting better and better the more you play it!,No one has rated this review as helpful yet,Recommended
679,Posted: July 5,11.2 hrs on record,This game is amazing a must play game Graphics:8/10(water effects need work)Gameplay:9/10story so far 10/10,No one has rated this review as helpful yet,Recommended
680,Posted: July 5,48.3 hrs on record,Good game.,No one has rated this review as helpful yet,Recommended
681,Posted: July 5,90.0 hrs on record,One of my favorite games,No one has rated this review as helpful yet,Recommended
682,Posted: July 5,222.3 hrs on record,10/10 would try again,No one has rated this review as helpful yet,Recommended
683,Posted: July 5,37.9 hrs on record,whoopppp!!!!,No one has rated this review as helpful yet,Recommended
684,Posted: July 5,484.9 hrs on record,Best game ever made,No one has rated this review as helpful yet,Recommended
685,Posted: July 5,8.6 hrs on record,a,No one has rated this review as helpful yet,Recommended
686,Posted: July 5,0.5 hrs on record,best game i have ever played,No one has rated this review as helpful yet,Recommended
687,Posted: July 5,216.5 hrs on record,Brilliant,No one has rated this review as helpful yet,Recommended
688,Posted: July 5,94.2 hrs on record,Well balanced game with great graphics.,No one has rated this review as helpful yet,Recommended
689,Posted: July 5,114.0 hrs on record,"Probably one of the best games ever, and one of my personal favorite games ever. Definitely will double dip when it releases on Switch. Combat might be little clunky. But the story will more than make up for it. Just watch some story recaps of the first 2 games before playing, so it will be little easier to grasp in to the story.",No one has rated this review as helpful yet,Recommended
690,Posted: July 5,31.2 hrs on record,8/10Good game. Good devs. No bs.,No one has rated this review as helpful yet,Recommended
691,Posted: July 5,99.9 hrs on record,Good game,No one has rated this review as helpful yet,Recommended
692,Posted: July 5,346.9 hrs on record,10/10 would play again.,No one has rated this review as helpful yet,Recommended
